Full Text,,,,,Fact,Fake,Unverified
"REMINDER UNDANGAN TERBUKA Untuk Aksi Damai  *AMAN (Aliansi Masyarakat Anti Nyamuk) WOLBACHIA*  Senin, 18 Desember 2023 (PAGI INI) Pukul : 10.00 sd. Selesai  di Gedung DPRD 1 Provinsi Jawa Barat Bersama: @BabehAldoAje135 Cc: @dokter_kampung  Video lengkap: https://t.co/d9ya17pKCa https://t.co/WUgW3IsMYv",,,,,0,0,1
"@ElSinNombre_07 Iya, setuju 👍🏻 Jangan sampe issue c19 naik lagi atau nyamuk wolbachia gagalkan pemilu. Karena ternyata siapa di balik masalah ini.",,,,,0,0,1
"Tak usah jawab sekalian, karena di luar jangkauan Indonesia,hingga covid19 dah mau covid2024 vaksin tak becus gitu mau bahas Wolbachia",,,,,0,0,1
Kalau covid serangan bahaya ke ginjal maka Wolbachia menyerang hati jantung paru,,,,,0,1,0
Peralatan Indonesia eijksman atau apa itu terlalu katrok primitif kadaluwarsa jadul ketinggalan jaman maka di perlukan labs lebih modern untuk menyelidiki perkembangan mutasi Wolbachia,,,,,0,0,1
Saat ini Wolbachia terdeteksi telah menjadi 10 varian lebih dan akan terus bermutasi,,,,,0,1,0
Wolbachia terus menerus mengeluarkan getah enzim tajam sehingga imun tubuh kuwalahan dan terforsir maka mudah terserang penyakit,,,,,0,1,0
Wolbachia ini kalau tidak salah akan terus bermutasi hingga sel stabil mirip ular bulu getah talas kristal,,,,,0,1,0
"Medis lagi,   Sepertinya Wolbachia melemahkan imunitas sehingga mudah terserang penyakit, seperti di ketahui Wolbachia hasil rekayasa genetik dimana DNA RNA tidak lengkap atau akan terus bermutasi",,,,,0,1,0
"Wolbachia, sebuah bakteri intraseluler yang secara alami ditemukan dalam lebih dari 60% spesies serangga, kini menjadi titik terang inovatif di dunia kesehatan dan medis  https://t.co/TdhD7SwUE9",,,,,1,0,0
Revolusi dan rahasia Wolbachia yang mengubah dunia https://t.co/hRaryUap5c https://t.co/o7Ey5TijKa,,,,,0,0,1
"Bismillah  Undangan terbuka utk Masyarakat Jawa Barat!!  ⚡Aksi Damai AMAN (Aliansi Masyarakat Anti Nyamuk) WOLBACHIA  Pada  : Senin, 18 Desember 2023  Pukul : 10.00 s/d Selesai  di Gedung DPRD 1, Jawa Barat  Ayo kita bersama² 👉 #Tolak kiriman NYAMUK WOLBACHIA dari Australia !! https://t.co/O3RiiQV4wH",,,,,0,0,1
@maggini_19 @CropLifeOZ @GetMyGist Wolbachia =&gt ??? Lymphomia ????,,,,,0,0,1
JANGAN TERLAMBAT..! Komjen Dharma Pongrekun Himbau Pihak Berwenang Sita dan Musnahkan Nyamuk Wolbachia di Bandung https://t.co/37X75Hk3r1 via @BERGELORA.COM https://t.co/kETFANWIgE,,,,,0,0,1
"Kenapa banyak nyamuk???  Biasanya di Bandung kagak ada nyamuk, kalo ada pun ga sampe di kerumuni.  Ini katanya lagi nyebarin nyamuk Wolbachia gitu? Ada yang paham maksudnya gimana?",,,,,0,0,1
"Proyek nyamuk jadi2an , WOLBACHIA , kenapa belum trending, apa banyak yang belum paham?  Rakyat Indonesia dijadikan obyek penelitian tanpa diberi penjelasan apalagi dimintai persetujuannya, dan kita diam saja???  #Tolaknyamukberwolbachia",,,,,0,1,0
@StopPlandemit Waduh....katanya Wolbachia di Bantul dan Sleman udah 10 tahun. Mungkin teman teman di Jogja bisa memberi keterangan tambahan.,,,,,0,0,1
"Orang gila ini pikir siapa dia?  Tuhan?  Saya tekankan kepada semua orang yang  percaya kepada orang ini,   Termasuk anda semua yang percaya proyek Nyamuk WOLBACHIA nya dia bertujuan utk menyelamatkan manusia:  Anda kalau tidak tolol, pasti gila! https://t.co/uPYxadJpls",,,,,0,1,0
wolbachia gatel banget anjir fak,,,,,0,0,1
"Padahal nih ternyata nyamuk Wolbachia ini memiliki dampak positif yang bisa mengurangi penyebaran virus demam berdarah lho 😲  Penasaran kan? Yuk kita simak penjelasan dari Dosen Fakultas Teknobiologi UBAYA, Dr. Mariana Wahjudi. https://t.co/YFzdH63QAe",,,,,1,0,0
"Nyamuk Wolbachia punya Chip?!!!!  Siapa nih yang belakangan ini sempat dengar berita di atas? Mau itu dari artikel tidak kredibel, sampai grup WA yang secara asal kasih berita kurang kredibel 😢 https://t.co/PwkLJ3zhAD",,,,,0,1,0
Ini kalo Nyamuk Wolbachia ... tembus gak? Punya ilmu apa org ini sampe gak mempan ... !? https://t.co/IVFCvSTMg4,,,,,0,0,1
"@StopPlandemit Sesuai jingle mereka, jgn ghibahin nyamuk Wolbachia 🤣🤣🤣",,,,,0,0,1
Wkwkwk wolbachia beneran dipakai buat pencegahan penyakit. Aku kira cuman cerita karangan dari MGS.,,,,,0,0,1
Akademisi Unud: Metode Wolbachia aman bagi manusia dan lingkungan https://t.co/FO9LMoNgoU,,,,,1,0,0
"@PartySuuu @KemenkesRI Mindok bahas nih tentang nyamuk wolbachia dan cara kerjanya, bisa diabca di thread ini ya 👇 https://t.co/XqYkcalxxE",,,,,0,0,1
Info selengkapnya tentang nyamuk wolbachia juga bisa kamu baca di artikel ini ya 👇 https://t.co/lRbYI91yrG https://t.co/Qc3rBbh85e,,,,,0,0,1
"Kalo kamu ngerasa thread ini bermanfaat, jangan lupa buat like dan retweet tweet pertama di thread ini.  Share juga ke teman-teman dan keluarga biar jadi makin tau tentang si nyamuk baik wolbachia ini 👌  Jangan lupa untuk selalu #JagaSehatmu https://t.co/XqYkcalxxE",,,,,0,0,1
"Wolbachia bersifat Simbion, yang artinya gak punya efek negatif terhadap inangnya.  Jadi Wolbachia aman bagi manusia dan juga lingkungan 👌",,,,,1,0,0
"BAHAYA GAK SIH?  Nyamuk Wolbachia ini bukan hasil rekayasa genetika, bakteri Wolbachia emang ditemukan di nyamuk, khususnya spesies Aedes albopictus secara alami 🦟 https://t.co/gkeSl0AcwX",,,,,1,0,0
UGM Pastikan Nyamuk Wolbachia Aman bagi Manusia https://t.co/xZHBW0t1UQ #beritasatu #debatcaprescawapres #bersatukawalpemilu,,,,,1,0,0
"@alosyaaa Heh margaku choi syaa bukan wolbachia, nanti doi marah🙏🏻 https://t.co/OdmGhwpm2h",,,,,0,0,1
Ini banyak nyamuk apa sebaran wolbachia ya??? Dia gigit tapi kaga gatel dan ga bentol2 merah,,,,,0,0,1
"Nah, siapa Kawan Antihoaks yang pernah menemukan informasi hoaks terkait Wolbachia di media sosial? Tulis di comment ya..  #Mafindo2023 #NyamukWolbachia #TurnBackHoax https://t.co/WZYEKNa987",,,,,0,0,1
Virus Wolbachia,,,,,0,0,1
"Nyamuk wolbachia adalah sebutan untuk nyamuk yang membawa bakteri Wolbachia.  Wolbachia berperan dalam memblok replikasi virus dengue di dalam tubuh nyamuk. Akibatnya nyamuk yang mengandung wolbachia, tidak mampu lagi untuk menularkan virus dengue ketika nyamuk tersebut menghisap… https://t.co/O2S0nhmqnb",,,,,1,0,0
Talkshow ini merupakan kerjasama Pusat Kedokteran Tropis UGM dengan @starjogjafm. Kamu juga bisa simak talkshow ini melalui live video streaming di https://t.co/myOf8aQEsS.  #tropmed #tropmedugm #tropicalmedicine #talkshow #dengue #wolbachia https://t.co/QyxhxGBqth,,,,,0,0,1
@KemenkesRI Keren! Setelah baca-baca metode Wolbachia bisa jadi langkah positif buat ngurangi kebutuhan fogging di Indonesia,,,,,1,0,0
"@KemenkesRI Weh mantebb, wolbachia bisa jadi solusi yang lebih alami",,,,,1,0,0
"@KemenkesRI banyak negara yang udah cobain program Wolbachia, semoga bisa di terapin ke semua daerah di Indonesia biar ga cuma di Yogyakarta berhasilnya",,,,,0,0,1
@BunieTinie @TedInvestigasi dibunuh pun nyamuknya boleh sebetulnya. kita punya hak semprot itu nyamuk sampai mati. mereka justru ga punya hak menolak pemusnahan nyamuk ber wolbachia atau menyebarkan,,,,,0,0,1
"Di saat semua sibuk sama debat, rakyat harus berjuang karena penyebaran virus dan nyamuk wolbachia untuk meracuni rakyat, tidak ada yang ngeh. Anies belum berkuasa, tapi rakyat dijejali berbagai penyakit dan virus oleh rezim ini. Rakyat dialihkan dengan acara #DebatCapres https://t.co/LiZ8Ai0S52",,,,,0,1,0
"@KemenkesRI Aku personally masih ragu dengan program-program seperti ini, tp jadi semakin percaya setelah baca-baca riset yang ada terkait penerapan program wolbachia",,,,,1,0,0
"@KemenkesRI Kalo mau menekan sampe 0, ga cuma terapin 3M tp semua pilihan solusi harus bisa diterapin apalagi yang udah terbukti seperti nyamuk Wolbachia",,,,,1,0,0
"@KemenkesRI Fogging bikin sesak nafas banget sih, lumayan ngurangin ketergantungan fogging dengan pake metode Wolbachia",,,,,1,0,0
"@KemenkesRI Gimana menurut para moots ttg Wolbachia?, aku baca di jurnal ini bisa efektif nurunin angka terjangkit Wolbachia.",,,,,1,0,0
@KemenkesRI Gue dukung penuh penggunaan Wolbachia jadi alat ngendaliin penyakit menular,,,,,1,0,0
@KemenkesRI Wolbachia harus disosialisasikan kepada masyarakat supaya adanya kolaborasi antara masyarakat &amp  pemerintah utk menekan penurunan virus dengue,,,,,1,0,0
"@KemenkesRI udah selesai dan masih running si ini si wolbachia di tempatku, udah jarang ini",,,,,0,0,1
"@KemenkesRI kalo ada wolbachia bakal ttp ada fogging gak ya? aku sbnernya cape bgt kadang suka disuruh menjauh dari asep kan, sedangkan orang tua udh pada tua jg kalo kena asep tuh bahaya biar dikit",,,,,0,0,1
"@StopPlandemit Melihat respon rakyat yg tolak Wolbachia, sepertinya COVID selanjutnya cuma jadi bahan tertawaan saja 🤣🤣🤣",,,,,0,0,1
"@KemenkesRI Nyamuk Wolbachia udah terbukti kok di Jogja, gasken ke seluruh kota",,,,,1,0,0
"@KemenkesRI bisa kok bisa, kalau kita semua sepakat untuk nerapin 3M dan biarin nyamuk wolbachia bekerja",,,,,1,0,0
@KemenkesRI pasti bisa kalau kita terbuka sama inovasi baru seperti wolbachia ini,,,,,1,0,0
@KemenkesRI gaskannnn sebarkan nyamuk wolbachia biar harapan kita terwujud bersama,,,,,1,0,0
@KemenkesRI yuk 2030 0 kematian akibat demam berdarah is real kalau kita udah melek sama nyamuk wolbachia ini,,,,,1,0,0
@KemenkesRI wolbachia ini loh si paling bisa berantas nyamuk aides pembawa dengue,,,,,1,0,0
@PutraErlangga95 lagi ngusir nyamuk wolbachia,,,,,0,0,1
"Selasa 12/12/23, Bhabinkamtibmas Kelurahan Berebas Tengah Aiptu Rudiantoro  melaksa ka. Pendampingan  pelaksanaan kegiatan ceremonial rilis perdana peletakkan ember nyamuk aeder ber wolbachia* dilingkungan RT 15 dan RT 10 Kel berebas tengah  #divhumaspolri #spripimpolri https://t.co/WgZ2AJyrMB",,,,,1,0,0
@AriesTruss katanya mau nangani sampah plastik tapi yang terjadi malah nambah sampah dengan nyebarin nyamuk wolbachia.,,,,,0,1,0
Wolbachia mengatasi cara ampuh untuk mengendalikan demam berdarah.  Berita selengkapnya dapat diakses melalui: https://t.co/d6wVyGcUmq  #ditjenp2p #kemenkesri https://t.co/exTCg2Me4R,,,,,1,0,0
Evaluasi Kritis Terhadap Studi Wolbachia-infeksi Aedes aegypti di Yogyakarta https://t.co/mHHKEg8zIA via @BERGELORA.COM,,,,,0,0,1
@sudahboleh Pola pikirnya yang kena😬 Mikirnya konspirasi mulu.. dia kmrn kontra (takut) bgt vaksin n wolbachia.,,,,,1,0,0
@damnoise @Ponyo_Imut &lt &lt &lt &lt indukan&gt &gt &gt &gt  Kek nyamuk wolbachia 😂,,,,,0,0,1
@DokterTifa owh...wolbachia ya dok....,,,,,0,0,1
mahluk begini kalo di injec virus wolbachia bisa normal lagi ga sih?  ato ada bisa ga di ubah pake metode autofagi c duterte? 🤣😂,,,,,0,0,1
Mengakhiri Dominasi Demam Berdarah: Perjalanan Revolusioner Nyamuk Wolbachia di Indonesia https://t.co/xI2qF7jf4i,,,,,0,0,1
"@StopPlandemit Tahun ini kita bikin nastar bentuk Wolbachia, Mak. Hahahaha...",,,,,0,0,1
Dinkes ungkap Kota Pahlawan bukan termasuk wilayah yang diprioritaskan untuk pengembangkan metode nyamuk Wolbachia. https://t.co/DFfgJbsoDF,,,,,0,0,1
Benarkah Nyamuk Wolbachia Menyebabkan Radang Otak? https://t.co/KWXIWeOk9L,,,,,1,0,0
@DokterTifa Wolbachia.....,,,,,0,0,1
@StopPlandemit innalillaahi wa inna ilaihi roojiun. Efek gigitan nyamuk wolbachia bisa seperti ketiga orang itu?,,,,,0,1,0
"#Pagidipikiranrakyat   Selamat Pagi Sobat PR! . Headline News hari ini di Koran Harian Umum Pikiran Rakyat Edisi No. 211 tahun LVIII, membahas tentang Nyamuk Wolbachia Masih Sulit Dipercaya, hingga TikTok Shop buka lagi.  .  Yuk baca Harian Umum Pikiran Rakyat!  #PikiranRakyat… https://t.co/Pc6p5KT9Wg",,,,,0,0,1
"Topik nyamuk wolbachia untuk pengendalian demam berdarah belakangan banyak diomongin, ada yang responnya positif ada juga yang nolak.  Taun 2017 lalu Ibu Adi Utarini share seputar ini di @TEDxJakarta: https://t.co/2en5slKnbp",,,,,0,0,1
Naudzubillahi mindzalik?! Sudah bawa nama Allah lalu bersumpah utk sesuatu yg prinsipnya adalah menularkan penyakit melalui nyamuk wolbachia atau apalah itu!  Mereka ininorang berpendidikan tapi dungunya kelewatan dan keimannnya patut dipertanyakan!,,,,,0,1,0
"Sedikit bingung sama NKRI soalnya banyak banget yang bilang Wolbachia bahaya but apparently penyebaran bakterinya naturally-occuring dan sudah di implementasi negara lain (Malaysia the closest), dibahas di WHO, dan ada uji kliniknya so like ….. ?",,,,,1,0,0
Harapan Warga terhadap Percobaan Nyamuk Wolbachia di Ujungberung Bandung https://t.co/dLBIzOIdkO,,,,,0,0,1
"Saat ini dibiasakan dgn gigitan nyamuk Wolbachia, nantinya sdh terbiasa makan serangga. 🤦🤦🤦",,,,,0,0,1
@BindeJogja @AriesTruss @DokterTifa @drRichardLee1 Dokter tifa n Dr lee itu apakah ahlinya wolbachia?,,,,,0,0,1
@KemenkesRI mana bukti bahwa wolbachia gak menyebabkan LGBT? coba tunjukkan jurnalnya!,,,,,0,1,0
Lagi rame masalah nyamuk wolbachia..iki sing sampean teliti mbiyen ya mase @mhmasruri ?,,,,,0,0,1
"Rame2 nyamuk wolbachia, emang lagi rame banget nyamuk di kamar, disemprot dipasang hit elektrik juga ga mempan, pasti adaaa terooooos. Sasarannya pasti ke Taka, kaki bentol2 gede lebar gatal sepanjang malam. Babi pemerintah babi babi",,,,,0,0,1
@Chan11Vero Dan jangan ikutan sibuk cari tempat buat ngabisin vaksin dan dengerin dongeng tentang Wuhan flu apalagi ikutan ternak Wolbachia :) https://t.co/Y65Zf3VLol,,,,,0,0,1
"Gimana? Sekarang 𝘶𝘥𝘢𝘩 paham dan kenal sama Nyamuk Wolbachia yang lagi viral ini, 𝘬𝘢𝘯?",,,,,0,0,1
"@AriesTruss nyamuk wolbachia, vaksin, chemtrail, dst... dst... ketika artikel dari internet lebih dipercaya dari omongan orang yang memang ahli pada bidangnya...",,,,,0,0,1
"Dan sebagai masyarakat Indonesia yang cerdas, kita tetap harus memantau penerapan Wolbachia ini secara berkelanjutan untuk mengetahui dampak yang ditimbulkan baik terhadap manusia, nyamuk lokal dan juga ekosistem yang ada.",,,,,1,0,0
"Di Indonesia, 𝘱𝘳𝘰𝘫𝘦𝘤𝘵 menggunakan nyamuk Wolbachia dianggap sebagai teknologi pencegahan demam berdarah dan akan dilaksanakan di lima kota, yaitu di Jakarta Barat, Bandung, Kupang, Bontang, dan Semarang, sesuai dengan Keputusan Menteri Kesehatan Republik Indonesia.",,,,,1,0,0
"Jadi, bakteri Wolbachia dapat diturunkan dari seekor nyamuk  betina yang mengandung Wolbachia, sedangkan Wolbachia tidak dapat diturunkan  dari nyamuk betina yang tidak terinfeksi Wolbachia walaupun telah kawin dengan nyamuk jantan yang mengandung Wolbachia.",,,,,1,0,0
"𝘖𝘪𝘺𝘢, bakteri Wolbachia memiliki pola pewarisan yang  bersifat maternal, 𝘭𝘰𝘩!!",,,,,1,0,0
"Yang nantinya, anak-anak nyamuk dari perkawinan tersebut akan membawa bakteri Wolbachia di dalam tubuhnya dan dapat mengurangi transmisi virus dengue. Begitu seterusnya, jadi diharapkan seluruh nyamuk 𝘈𝘦𝘥𝘦𝘴 𝘴𝘱. akan tertular oleh bakteri wolbachia.",,,,,1,0,0
"Nyamuk 𝘈𝘦𝘥𝘦𝘴 𝘴𝘱. yang dilepas di lapangan adalah nyamuk yang sebelumnya telah dikembangbiakkan di laboratorium. Kemudian, nyamuk laboratorium tersebut diharapkan akan kawin dengan nyamuk 𝘈𝘦𝘥𝘦𝘴 𝘴𝘱. lokal, dan otomatis menularkan Wolbachia kepada nyamuk lokal.",,,,,1,0,0
"Jadi, seiring berkembangnya teknologi saat ini, baru-baru ini Indonesia dibikin heboh sama nyamuk Wolbachia!! 𝘕𝘢𝘩 𝘭𝘰𝘩, nyamuk apaan lagi itu?",,,,,0,0,1
Disampaikan bahwa narasi tersebut tidak benar dan tidak berdasar. Nyamuk aedes aegypti hanya membawa bakteri baik wolbachia dan bukan virus yang membawa genetik LGBT di masyarakat!   Jadi dipastikan bahwa informasi tersebut HOAX ya ❌,,,,,1,0,0
"@AriesTruss Kalo mau tahu ttg nyamuk wolbachia, simak aja kajian hal itu sm @DokterTifa  di channel youtube dr Richard Lee Mars @drRichardLee1 . Lengkap sudah.....!",,,,,0,0,1
@AriesTruss Duta2 nyamuk wolbachia..mama nyamuk bangga padamu..🤧,,,,,0,0,1
"PEMERINTAH Kota Bandung  telah menyebar sebanyak 308 ember telur nyamuk Wolbachia di 15 RW yang  ada di Kelurahan Pasanggrahan, Kecamatan Ujungberung, November lalu.  Namun pro kontra masih terjadi   Sumber: https://t.co/FfXctSaQc8",,,,,1,0,0
"#AgendaFKUI Gelar Wicara Seputar Dunia Kesehatan persembahan FKUI &amp  RRI.   Topik Selasa, 12 Desember 2023 “Hubungan antara Wolbachia dan Peradangan pada Filariasis, dan Pengobatannya”  oleh Dr. Drs. Heri Wibowo https://t.co/jKo5qoZ8yx",,,,,0,0,1
Pantesan lagi banyak nyamuk ternyata pemerintah ngelepas nyamuk wolbachia 😭,,,,,0,0,1
"Di Kota Bandung marak informasi berkenaan demam berdarah Wolbachia, maka Pemkot Bandung memiliki kewajiban untuk memperhitungkanya secara keilmuan, agar Kota Bandung bisa menekan potensi demam berdarah. Selain itu, telah dilakukan berbagai upaya terkait penanganan demam berdarah. https://t.co/rYkZZk6ANq",,,,,1,0,0
Nyamuk Wolbachia Penyebab Radang Otak Japanese Encephalitis? https://t.co/xiksv4Q5tV,,,,,0,1,0
"@florieliciouss @mamihnyaupi Sumpah awalnya kukira Mbak Flo salah kirim. Kuliat lagi, disuruh sedia minyak tawon.   Kupikir gegara rame nyamuk wolbachia atau disengat tawon, lagi ada wabah tawon tadi tuh 😭🤣🤣",,,,,0,0,1
@StopPlandemit Welkombek emak pete..🥳🥳  Ini bkn ya pemaen utama wolbachia?? Konglomerat ini.. https://t.co/h1odPpLnvY,,,,,0,0,1
"@trubus_nuryadi @DokterTifa hadeuh jangan males lah tinggal cari di internet dampak dari wolbachia udah banyak penelitiannya, di riset dulu biar gak gampang kebawa opini publik",,,,,0,0,1
"@DokterTifa Gemar membaca itu penting! Wolbachia bukanlah sesuatu yang asing, tapi bakteri alami yang ada di banyak serangga, termasuk nyamuk. Dalam nyamuk Aedes aegypti, Wolbachia membantu mengurangi reproduksi virus dengue.",,,,,1,0,0
"@DokterTifa Wolbachia ini punya potensi besar, tapi kita  harus waspada terhadap penyebaran informasi palsu.",,,,,1,0,0
"@DokterTifa Terkait kekhawatiran tentang Wolbachia, perlu diingat bahwa setiap inovasi pasti akan mendapatkan challenge tertentu dan penting untuk melihat hasil positifnya di Jogja dan memahami bahwa Wolbachia adalah bagian dari solusi kita",,,,,1,0,0
"@DokterTifa Wolbachia emang keren banget deh! Udah dicoba di berbagai negara dan hasilnya oke punya. Gue dukung 100%, apalagi kalo udah berhasil di Jogja beberapa tahun belakangan.",,,,,1,0,0
@DokterTifa Bagi penganut konspirasi pasti nyamuk wolbachia ini akan sulit dipahami,,,,,0,0,1
"@DokterTifa suka terheran heran sama orang yang komentar negatif soal nyamuk ini, padahal wolbachia udh sukses diluar sana, kenapa kita masih ragu ragu sih",,,,,1,0,0
"@DokterTifa Demi keselamatan kita dan generasi mendatang, mari bersama-sama memberikan dukungan untuk program Wolbachia. Data dan fakta keberhasilannya, dan kita bisa menjadi bagian dari perubahan positif",,,,,1,0,0
@DokterTifa suka heran biar terkenal kah makanya giring opini publik kalau wolbachia ini bawa dampak negatif?,,,,,0,0,1
"@DokterTifa Saya mendukung program Wolbachia, tetapi saya juga berharap pemerintah dapat memberikan informasi yang lebih transparan dan menyeluruh tentang program ini. Hal ini penting untuk membangun kepercayaan publik.",,,,,0,0,1
@SumandoGaek Nggilani trus nyamuk2 Wolbachia yg mau disebar di 5 daerah itu apa nggak 🤬🤬,,,,,0,0,1
@kuronarsnze Nyamuk Wolbachia itu yaa,,,,,0,0,1
"Nahkan Doktor Kun Wardana Mengatakan Singapore Saja Telah Menolak Menjadi Kelinci Percobaan Penyebaran Nyamuk Wolbachia""  Selengkapnya Dengar di  👇👇👇👇 https://t.co/QXh9Gv3c8w  Sebarkan Biar Rakyat Semangkin Masif Menolak Penyebaran Nyamuk Jahanam Hasil Rekayasa Genetika.""",,,,,0,1,0
"Izin nanya beh, kayanya nernak nyamuk Wolbachia menggiurkan, kira-kira @KemenkesRI bakal nampung kagak ya, supaya dibeli ?. Awokwokwok 😂",,,,,0,0,1
"owwh gratis toh penyebaran nyamuk wolbachia gw kira dari anggaran pemerintah, tapi jadi kelinci percobaaan yah rungkad. 😅😅",,,,,0,0,1
"gw kaga paham tentang dunia kesehatan karena bukan ranah gw, enah itu pantogenesis, nyamuk apalah, tapi gw setuju yg dikatakan dokter tifa masuk akal.  proyek nyamuk wolbachia cuma ngabis2in anggran 😅😅 https://t.co/3p2VUvnp96",,,,,0,1,0
TOLAK Nyamuk WOLBACHIA.,,,,,0,0,1
"@BabehAldoAje135 @MprAldo Ketua adat Sunda emang keren, berani ajak perang pembodohan nyamuk Wolbachia 👍👍👍",,,,,0,0,1
"Eh @Ngabila , nyamuk wolbachia itu jenis kelaminnya apa ya? Penasaran gua..!! https://t.co/uNflM0WlTw",,,,,0,0,1
"Nyokap nelfon, yg dikonfirmasi isu pilpres, nyamuk wolbachia, rohingya 😅",,,,,0,0,1
RAKYAT BANDUNG MENOLAK PENYEBARAN NYAMUK BER WOLBACHIA !!  DAERAH LAIN MO DIEM AJE ??  #BerikanKomentarTerbaik @MprAldo https://t.co/9pXxRAwF3S,,,,,0,0,1
@kompascom Gimana mau sehat nyamuk Wolbachia disebar ujung ujungnya jualan vaksin,,,,,0,1,0
GENCARKAN GERAKAN 3M SEREMPAK..! Masyarakat Jawa Barat Deklarasi Menolak Penyebaran Nyamuk Wolbachia https://t.co/qs6HAciLrh via @BERGELORA.COM https://t.co/5FsGmIlh9g,,,,,0,0,1
Proyek Nyamuk Wolbachia di Jakarta Sukses Jika 60 Persen Aedes Aegypti Terinfeksi https://t.co/CidMWXz73R #TempoMetro,,,,,0,0,1
