label,full_text,preprocessed_column
0,"@S4N_W1B1 Ini org tolol nya ga kira2. Tp lebih lagi tolol org2 yg percaya. Biar dikasih tulisan segede gajah, kl ga bisa Inggeris mana bisa baca &amp  ngomong? Dokter konspirasi yg bilang Bill Gate bikin nyamuk lgbt wolbachia yg bisa rubah sexual preference &amp  utk kurangin populasi.",org tolol nya ga kira2 tp tolol org2 yg percaya biar kasih tulis gede gajah kl ga inggeris baca amp ngomong dokter konspirasi yg bilang bill gate bikin nyamuk lgbt wolbachia yg rubah sexual preference amp utk rangin populasi
1,"Nyamuk Wolbachia menyebabkan LGBT? Hoax tersebut berasal dari berbagai penelitian seperti yang ini dan orang2 yang awam atau yang malas baca secara keseluruhan. Fakta: Feminisasi yang disebabkan oleh Wolbachia hanya dilaporkan pada isopoda"" https://t.co/46POueNRms https://t.co/2WfJrIdxqC""",nyamuk wolbachia sebab lgbt hoax asal teliti orang2 awam malas baca fakta feminisasi sebab wolbachia lapor isopoda
1,"@QOBILTUMAN @anas_pnk90 Tidak ada dampak dari gigitan dan nyamuk wolbachia bukanlah rekayasa genetika. Untuk mengetahui fakta2 dan masalah sebenarnya tentang Nyamuk wolbachia, bisa baca surat somasi https://t.co/40ZH7lkSiI",dampak gigit nyamuk wolbachia rekayasa genetika fakta2 nyamuk wolbachia baca surat somasi
0,@anas_pnk90 hasil rekayasa genetika pasti berdampak kedepannya baik positif maupun negatif contoh nyamuk Wolbachia ini yg menghambat perkembangan populasi nyamuk demam berdarah istilah nyamuk disuruh KB tapi perlu diteliti gimana klo nyamuk Wolbachia itu gigit manusia apa dampaknya?,hasil rekayasa genetika dampak depan positif negatif contoh nyamuk wolbachia yg hambat kembang populasi nyamuk demam darah istilah nyamuk suruh kb teliti gimana klo nyamuk wolbachia gigit manusia dampak
1,@kaping02 @dlhkotasemarang @humaspemkotsmg @dprdkotasmg Tidak relevan untuk Nyamuk Wolbachia yang bukanlah rekayasa genetika,relevan nyamuk wolbachia rekayasa genetika
0,"@BintangNadi LGBT, chip dalam nyamuk, terhubung dengan 5G, pembunuhan massal dll... jumlah hoax soal nyamuk wolbachia memang luar biasa. Tapi ada alasan2 faktual dan hukum yang wajar untuk menolaknya, sesuai isi somasi Menkes https://t.co/40ZH7lkSiI",lgbt chip nyamuk hubung 5g bunuh massal dll hoax nyamuk wolbachia alasan2 faktual hukum wajar tolak sesuai isi somasi menkes
1,Cek Fakta: Tidak Benar Nyamuk Wolbachia Sebabkan Radang Otak https://t.co/5aSFNfWBnd #CekFakta,cek fakta nyamuk wolbachia sebab radang otak
1,"@KemenkesRI Wolbachia udah banyak dicoba, udah aman, udah bagus buat nyamuk. Tapi, kenapa harus disisipin isu LGBT? Gak paham, jadi ga nyambung sama diskusi utama.",wolbachia udah coba udah aman udah bagus nyamuk disisipin isu lgbt gak paham ga nyambung diskusi utama
0,"@KemenkesRI Hoax ini bro, temen gue digigit nyamuk wolbachia yang ngondek malah jadi jantan",hoax bro temen gue gigit nyamuk wolbachia ngondek jantan
1,"@KemenkesRI Yang bilang nyamuk Wolbachia berbahaya, mungkin belum pernah baca artikel ilmiahnya. Bakterinya nggak bisa bikin virus atau pandemi baru ko",bilang nyamuk wolbachia bahaya baca artikel ilmiah bakteri nggak bikin virus pandemi ko
1,"@KemenkesRI gue sampein dr berita yg gw baca y. nyamuk wolbachia aman, gak punya kaitan sama LGBT atau virus baru. Jangan terpancing sama berita palsu",gue sampein dr berita yg gw baca y nyamuk wolbachia aman gak kait lgbt virus pancing berita palsu
1,"@KemenkesRI Wolbachia itu bagus buat nyamuk, udah banyak negara yang coba. Tapi jangan sampe dijadikan alat buat bikin issue LGBT. Gak ada hubungannya sama sekali.",wolbachia bagus nyamuk udah negara coba sampe jadi alat bikin issue lgbt gak hubung
1,"@KemenkesRI Yang bilang nyamuk Wolbachia berbahaya, mungkin belum pernah baca artikel ilmiahnya. Bakterinya nggak bisa bikin virus atau pandemi baru, kok.",bilang nyamuk wolbachia bahaya baca artikel ilmiah bakteri nggak bikin virus pandemi
0,"@KemenkesRI Nyamuk Wolbachia jadi agen rahasia LGBT dan virus baru? Wah, nih nyamuk uda kaya agen aja banyak bet misi. wlwkwkkw",nyamuk wolbachia agen rahasia lgbt virus nih nyamuk uda kaya agen aja bet misi wlwkwkkw
1,"@KemenkesRI Nyamuk Wolbachia itu aman buat manusia, kok. Bakterinya nggak bisa bikin virus atau pandemi baru. Malah, bisa bantu kurangin populasi nyamuk Aedes aegypti.",nyamuk wolbachia aman manusia bakteri nggak bikin virus pandemi bantu rangin populasi nyamuk aedes aegypti
0,"@KemenkesRI Wolbachia udah teruji ampuh, aman buat nyamuk dan manusia. Tapi nih, konten dr tifa deh malah blunder bikin isu LGBT dari situ, gak etis dan ga nyambung sama bahasannya.",wolbachia udah uji ampuh aman nyamuk manusia nih konten dr tifa deh blunder bikin isu lgbt situ gak etis ga nyambung bahas
1,"@KemenkesRI Wolbachia ini bener2 banyak hoaxnya ya jadinya wkwkwk dr tifa ni emang udah sus sebenernya, banyak omongan yg ga makesense",wolbachia bener2 hoaxnya ya wkwkwk dr tifa ni emang udah sus sebenernya omong yg ga makesense
1,"KAJIAN RISIKO NYAMUK WOLBACHIA  Penelitian nyamuk ber-Wolbachia telah dilakukan sejak tahun 2011, artinya masyarakat telah berdampingan dengan nyamuk ber-Wolbachia lebih dari 10 tahun.",kaji risiko nyamuk wolbachia teliti nyamuk berwolbachia 2011 masyarakat damping nyamuk berwolbachia 10
1,Viral load berhasil ditekan pada nyamuk aedes yg berwolbachia. Bakteri wolbachia yg berada di dalam sel nyamuk menghambat masuknya virus dengue ke dalam sel nyamuk. Akibatnya virus dengue tidak bisa bereplikasi di dalam tubuh nyamuk. Namun virus dengue TIDAK HILANG,viral load hasil tekan nyamuk aedes yg berwolbachia bakteri wolbachia yg sel nyamuk hambat masuk virus dengue sel nyamuk akibat virus dengue bereplikasi tubuh nyamuk virus dengue hilang
1,"@KemenkesRI saya seneng bgt dg edukasi bermanfaat ini, program wolbachia harus terus menyebar hingga seluruh daerah dapat merasakan manfaatnya",neng bgt dg edukasi manfaat program wolbachia sebar daerah rasa manfaat
1,"@KemenkesRI Habis nonton konten yang ada tentang wolbachia ini,jadi yakin pol sih sama nyamuk ini bakal bawa manfaat yang besar",habis nonton konten wolbachia inijadi pol sih nyamuk bawa manfaat
1,"@KemenkesRI dampak positif wolbachia sangat bermanfaat buat kita semua,mari sama sama kita mendukung program ini",dampak positif wolbachia manfaat semuamari dukung program
1,@KemenkesRI yuk kita bantu program ini dg cara menyebarkan informasi ke keluarga dan temen2 supaya kita bisa bantu menyebarkan awareness ttg program wolbachia,yuk bantu program dg sebar informasi keluarga temen2 bantu sebar awareness ttg program wolbachia
1,@KemenkesRI wolbachia menurut gw bakalan ngebuka peluang buat mengurangi beban penyakit dan meningkatkan kesehatan masyarakat which is good for us!,wolbachia gw ngebuka peluang kurang beban sakit tingkat sehat masyarakat which is good for us
1,"@KemenkesRI gw percaya bahwa wolbachia ini bisa jadi solusi jitu, soalnya 3M udah jalan tapi ga efektif, kita perlu perubahan besar",gw percaya wolbachia solusi jitu 3m udah jalan ga efektif ubah
1,@KemenkesRI mantap nih program wolbachia bisa berkontribusi dalam memutus rantai penyebaran virus yg disebabkan nyamuk,mantap nih program wolbachia kontribusi putus rantai sebar virus yg sebab nyamuk
1,@KemenkesRI mantulilty! cegah DBD dg wolbachia would be more effective instead of only implementing 3M,mantulilty cegah dbd dg wolbachia would be more effective instead of only implementing 3m
1,@KemenkesRI Kerren baget wolbachia! semoga bisa jalan dg baik program inii dan semua pihak harus gotong-royong mengerjakan program ini,kerren baget wolbachia moga jalan dg program ini gotongroyong program
1,"PC MUSLIMAT NU BANTUL DUKUNG WOLBACHIA  Penyebaran nyamuk ber-Wolbachia sudah dilakukan secara luas di Kota Yogyakarta, Kabupaten Sleman, hingga Kabupaten Bantul.",pc muslimat nu bantul dukung wolbachia sebar nyamuk berwolbachia luas kota yogyakarta kabupaten sleman kabupaten bantul
1,"#InfoGen1031FM Dir. P2P Kemenkes Imran Pambudi menegaskan, informasi nyamuk ber-Wolbachia dapat membawa virus LGBT itu HOAX. Imran menyebut, nyamuk ber-Wolbachia tidak bisa masuk ke dalam tubuh manusia, Wolbachia hanya hidup di tubuh serangga.  #Wolbachia #Kemenkes",dir p2p kemenkes imran pambudi informasi nyamuk berwolbachia bawa virus lgbt hoax imran sebut nyamuk berwolbachia masuk tubuh manusia wolbachia hidup tubuh serangga
1,"Kementerian Kesehatan (Kemenkes) membantah kabar yang menyebut bahwa nyamuk dengan wolbachia membawa virus"" LGBT. Direktur Pencegahan dan Pengendalian Penyakit Menular Kementerian Kesehatan (Kemenkes) Imran Pambudi tegas menyebut hal itu tidak benar atau hoaks.  #BonusDemografi""",menteri sehat kemenkes ban kabar sebut nyamuk wolbachia bawa virus lgbt direktur cegah kendali sakit tular menteri sehat kemenkes imran pambudi sebut hoaks
0,Lebih percaya nyamuk wolbachia bisa merubah dna menjadikan kita manusia mutan daripada bikin kita jadi lbgt,percaya nyamuk wolbachia rubah dna jadi manusia mutan bikin lbgt
1,Wolbachia merupakan sejenis bakteria yang mampu menghalang penyebaran virus denggi kepada manusia dan nyamuk Aedes berWolbachia kelihatan sama seperti nyamuk Aedes yang lain.  #MalaysiaMADANI  #JabatanPenerangan #JapenPenang https://t.co/uG6EWFK2bC,wolbachia jenis bakteria halang sebar virus denggi manusia nyamuk aedes berwolbachia nyamuk aedes
1,Wolbachia merupakan sejenis bakteria yang mampu menghalang penyebaran virus denggi kepada manusia dan nyamuk Aedes berWolbachia kelihatan sama seperti nyamuk Aedes yang lain.  #MalaysiaMADANI #JabatanPenerangan,wolbachia jenis bakteria halang sebar virus denggi manusia nyamuk aedes berwolbachia nyamuk aedes
0,CEK FAKTA : Benarkah Nyamuk Wolbachia Membawa Virus LGBT? https://t.co/L2hKkcJkE5,cek fakta nyamuk wolbachia bawa virus lgbt
0,Nyamuk Wolbachia diisukan hasil rekayasa genetika yang dikhawatirkan akan menimbulkan efek negatif pada tubuh manusia. https://t.co/eEwtZ1HnK4,nyamuk wolbachia isu hasil rekayasa genetika khawatir timbul efek negatif tubuh manusia
1,Wolbachia merupakan sejenis bakteria yang mampu menghalang penyebaran virus denggi kepada manusia dan nyamuk Aedes berWolbachia kelihatan sama seperti nyamuk Aedes yang lain.  #MalaysiaMADANI #JabatanPenerangan https://t.co/XcxTFKmktH,wolbachia jenis bakteria halang sebar virus denggi manusia nyamuk aedes berwolbachia nyamuk aedes
1,Teknologi Wolbachia merupakan metode pelengkap dalam mengendalikan kasus demam berdarah secara alami.  Hal tersebut ternyata membuat masyarakat dan petugas surveilans merasa terbantu dengan adanya metode Wolbachia.,teknologi wolbachia metode lengkap kendali demam darah alami masyarakat tugas surveilans bantu metode wolbachia
1,Sekitar 400.000 kasus demam berdarah mengakibatkan kematian setiap tahunya.  Salah satu cara mengatasi demam berdarah adalah merekayasa genetik nyamuk Aedes aegypti. Proyek ini bernama Nyamuk Bionik Wolbachia.  Selengkapnya di artikel berikut 👇 https://t.co/JWlJp6gsKQ,400000 demam darah akibat mati tahu salah atas demam darah rekayasa genetik nyamuk aedes aegypti proyek nama nyamuk bionik wolbachia lengkap artikel
0,Kalau covid serangan bahaya ke ginjal maka Wolbachia menyerang hati jantung paru,covid serang bahaya ginjal wolbachia serang hati jantung paru
0,Saat ini Wolbachia terdeteksi telah menjadi 10 varian lebih dan akan terus bermutasi,wolbachia deteksi 10 varian mutasi
0,Wolbachia terus menerus mengeluarkan getah enzim tajam sehingga imun tubuh kuwalahan dan terforsir maka mudah terserang penyakit,wolbachia terus keluar getah enzim tajam imun tubuh walah forsir mudah serang sakit
0,Wolbachia ini kalau tidak salah akan terus bermutasi hingga sel stabil mirip ular bulu getah talas kristal,wolbachia salah mutasi sel stabil ular bulu getah talas kristal
0,"Medis lagi,   Sepertinya Wolbachia melemahkan imunitas sehingga mudah terserang penyakit, seperti di ketahui Wolbachia hasil rekayasa genetik dimana DNA RNA tidak lengkap atau akan terus bermutasi",medis wolbachia lemah imunitas mudah serang sakit tahu wolbachia hasil rekayasa genetik mana dna rna lengkap mutasi
1,"Wolbachia, sebuah bakteri intraseluler yang secara alami ditemukan dalam lebih dari 60% spesies serangga, kini menjadi titik terang inovatif di dunia kesehatan dan medis  https://t.co/TdhD7SwUE9",wolbachia bakteri intraseluler alami temu 60 spesies serangga titik terang inovatif dunia sehat medis
0,"Proyek nyamuk jadi2an , WOLBACHIA , kenapa belum trending, apa banyak yang belum paham?  Rakyat Indonesia dijadikan obyek penelitian tanpa diberi penjelasan apalagi dimintai persetujuannya, dan kita diam saja???  #Tolaknyamukberwolbachia",proyek nyamuk jadi2an wolbachia trending paham rakyat indonesia jadi obyek teliti jelas tuju diam
0,"Orang gila ini pikir siapa dia?  Tuhan?  Saya tekankan kepada semua orang yang  percaya kepada orang ini,   Termasuk anda semua yang percaya proyek Nyamuk WOLBACHIA nya dia bertujuan utk menyelamatkan manusia:  Anda kalau tidak tolol, pasti gila! https://t.co/uPYxadJpls",orang gila pikir tuhan tekan orang percaya orang percaya proyek nyamuk wolbachia nya tuju utk selamat manusia tolol gila
1,"Padahal nih ternyata nyamuk Wolbachia ini memiliki dampak positif yang bisa mengurangi penyebaran virus demam berdarah lho 😲  Penasaran kan? Yuk kita simak penjelasan dari Dosen Fakultas Teknobiologi UBAYA, Dr. Mariana Wahjudi. https://t.co/YFzdH63QAe",nih nyamuk wolbachia milik dampak positif kurang sebar virus demam darah lho penasaran yuk simak jelas dosen fakultas teknobiologi ubaya dr mariana wahjudi
0,"Nyamuk Wolbachia punya Chip?!!!!  Siapa nih yang belakangan ini sempat dengar berita di atas? Mau itu dari artikel tidak kredibel, sampai grup WA yang secara asal kasih berita kurang kredibel 😢 https://t.co/PwkLJ3zhAD",nyamuk wolbachia chip nih dengar berita artikel kredibel grup wa kasih berita kredibel
1,Akademisi Unud: Metode Wolbachia aman bagi manusia dan lingkungan https://t.co/FO9LMoNgoU,akademisi unud metode wolbachia aman manusia lingkung
1,"Wolbachia bersifat Simbion, yang artinya gak punya efek negatif terhadap inangnya.  Jadi Wolbachia aman bagi manusia dan juga lingkungan 👌",wolbachia sifat simbion gak efek negatif inang wolbachia aman manusia lingkung
1,"BAHAYA GAK SIH?  Nyamuk Wolbachia ini bukan hasil rekayasa genetika, bakteri Wolbachia emang ditemukan di nyamuk, khususnya spesies Aedes albopictus secara alami 🦟 https://t.co/gkeSl0AcwX",bahaya gak sih nyamuk wolbachia hasil rekayasa genetika bakteri wolbachia emang temu nyamuk spesies aedes albopictus alami
1,UGM Pastikan Nyamuk Wolbachia Aman bagi Manusia https://t.co/xZHBW0t1UQ #beritasatu #debatcaprescawapres #bersatukawalpemilu,ugm pasti nyamuk wolbachia aman manusia
1,"Nyamuk wolbachia adalah sebutan untuk nyamuk yang membawa bakteri Wolbachia.  Wolbachia berperan dalam memblok replikasi virus dengue di dalam tubuh nyamuk. Akibatnya nyamuk yang mengandung wolbachia, tidak mampu lagi untuk menularkan virus dengue ketika nyamuk tersebut menghisap… https://t.co/O2S0nhmqnb",nyamuk wolbachia sebut nyamuk bawa bakteri wolbachia wolbachia peran blok replikasi virus dengue tubuh nyamuk akibat nyamuk kandung wolbachia tular virus dengue nyamuk menghisap
1,@KemenkesRI Keren! Setelah baca-baca metode Wolbachia bisa jadi langkah positif buat ngurangi kebutuhan fogging di Indonesia,keren bacabaca metode wolbachia langkah positif ngurangi butuh fogging indonesia
1,"@KemenkesRI Weh mantebb, wolbachia bisa jadi solusi yang lebih alami",weh mantebb wolbachia solusi alami
0,"Di saat semua sibuk sama debat, rakyat harus berjuang karena penyebaran virus dan nyamuk wolbachia untuk meracuni rakyat, tidak ada yang ngeh. Anies belum berkuasa, tapi rakyat dijejali berbagai penyakit dan virus oleh rezim ini. Rakyat dialihkan dengan acara #DebatCapres https://t.co/LiZ8Ai0S52",sibuk debat rakyat juang sebar virus nyamuk wolbachia racun rakyat ngeh anies kuasa rakyat jejal sakit virus rezim rakyat alih acara
1,"@KemenkesRI Aku personally masih ragu dengan program-program seperti ini, tp jadi semakin percaya setelah baca-baca riset yang ada terkait penerapan program wolbachia",personally ragu programprogram tp percaya bacabaca riset kait terap program wolbachia
1,"@KemenkesRI Kalo mau menekan sampe 0, ga cuma terapin 3M tp semua pilihan solusi harus bisa diterapin apalagi yang udah terbukti seperti nyamuk Wolbachia",kalo tekan sampe 0 ga terapin 3m tp pilih solusi diterapin udah bukti nyamuk wolbachia
1,"@KemenkesRI Fogging bikin sesak nafas banget sih, lumayan ngurangin ketergantungan fogging dengan pake metode Wolbachia",fogging bikin sesak nafas banget sih lumayan ngurangin gantung fogging pake metode wolbachia
1,"@KemenkesRI Gimana menurut para moots ttg Wolbachia?, aku baca di jurnal ini bisa efektif nurunin angka terjangkit Wolbachia.",gimana moots ttg wolbachia baca jurnal efektif nurunin angka jangkit wolbachia
1,@KemenkesRI Gue dukung penuh penggunaan Wolbachia jadi alat ngendaliin penyakit menular,gue dukung penuh guna wolbachia alat ngendaliin sakit tular
1,@KemenkesRI Wolbachia harus disosialisasikan kepada masyarakat supaya adanya kolaborasi antara masyarakat &amp  pemerintah utk menekan penurunan virus dengue,wolbachia sosialisasi masyarakat kolaborasi masyarakat amp perintah utk tekan turun virus dengue
1,"@KemenkesRI Nyamuk Wolbachia udah terbukti kok di Jogja, gasken ke seluruh kota",nyamuk wolbachia udah bukti jogja gasken kota
1,"@KemenkesRI bisa kok bisa, kalau kita semua sepakat untuk nerapin 3M dan biarin nyamuk wolbachia bekerja",sepakat nerapin 3m biarin nyamuk wolbachia
1,@KemenkesRI pasti bisa kalau kita terbuka sama inovasi baru seperti wolbachia ini,buka inovasi wolbachia
1,@KemenkesRI gaskannnn sebarkan nyamuk wolbachia biar harapan kita terwujud bersama,gaskannnn sebar nyamuk wolbachia biar harap wujud
1,@KemenkesRI yuk 2030 0 kematian akibat demam berdarah is real kalau kita udah melek sama nyamuk wolbachia ini,yuk 2030 0 mati akibat demam darah is real udah melek nyamuk wolbachia
1,@KemenkesRI wolbachia ini loh si paling bisa berantas nyamuk aides pembawa dengue,wolbachia loh si berantas nyamuk aides bawa dengue
1,"Selasa 12/12/23, Bhabinkamtibmas Kelurahan Berebas Tengah Aiptu Rudiantoro  melaksa ka. Pendampingan  pelaksanaan kegiatan ceremonial rilis perdana peletakkan ember nyamuk aeder ber wolbachia* dilingkungan RT 15 dan RT 10 Kel berebas tengah  #divhumaspolri #spripimpolri https://t.co/WgZ2AJyrMB",selasa 121223 bhabinkamtibmas lurah rebas aiptu rudiantoro laksa ka damping laksana giat ceremonial rilis perdana letak ember nyamuk aeder ber wolbachia lingkung rt 15 rt 10 kel rebas
0,@AriesTruss katanya mau nangani sampah plastik tapi yang terjadi malah nambah sampah dengan nyebarin nyamuk wolbachia.,nangani sampah plastik nambah sampah nyebarin nyamuk wolbachia
1,Wolbachia mengatasi cara ampuh untuk mengendalikan demam berdarah.  Berita selengkapnya dapat diakses melalui: https://t.co/d6wVyGcUmq  #ditjenp2p #kemenkesri https://t.co/exTCg2Me4R,wolbachia atas ampuh kendali demam darah berita lengkap akses
1,@sudahboleh Pola pikirnya yang kena😬 Mikirnya konspirasi mulu.. dia kmrn kontra (takut) bgt vaksin n wolbachia.,pola pikir kena mikirnya konspirasi mulu kmrn kontra takut bgt vaksin n wolbachia
1,Benarkah Nyamuk Wolbachia Menyebabkan Radang Otak? https://t.co/KWXIWeOk9L,nyamuk wolbachia sebab radang otak
0,@StopPlandemit innalillaahi wa inna ilaihi roojiun. Efek gigitan nyamuk wolbachia bisa seperti ketiga orang itu?,innalillaahi wa inna ilaihi roojiun efek gigit nyamuk wolbachia tiga orang
