Status,full_text
Fact,"@mozamozza770 Jangan sebar hoax. Vaksin DT itu vaksin difteri dan tetanus, udah dilakukan sejak lama. Gak ada hubungannya sama nyamuk wolbachia. Hadeuuhh mana banyak yg kegocek, apa gak takut jadi dosa jariyah?"
Fake,Program pelepasan nyamuk wolbachia di Indonesia harus dihentikan krn program tsb ternyata belum dibahas di BAPPENAS dan program tsb berasal dari Program Bill Gate Amerika padahal Amerika mendukung pembunuhan warga Gaza Palestina oleh Israel @jokowi @prabowo
Fact,"metode wolbachia adalah bakteri alami yang terdapat di 50% serangga yang ada di bumi dan dinyatakan aman untuk manusia, hewan dan lingkungan.  Jangan Percaya Hoax! Wolbachia Mampu Mencegah Deman Berdarah https://t.co/Oy4hbTa2rz  #fyp #bali #viralvideo #viral #db #wolbachia https://t.co/ghNHkie13Z"
Fact,"Tenangkan Masyarakat, Anggota DPR-RI Ini Pastikan Nyamuk Wolbachia Yang Disebarkan Kemenkes Aman https://t.co/BlgDFPuyli via @Piye Kabare"
Fact,Jangan Percaya Hoax! Wolbachia Mampu Mencegah Deman Berdarah https://t.co/x4j3nPtBLR
Fake,HENTIKAN program menyebarkan ratusan juta nyamuk terpapar bakteri wolbachia ke Indonesia. Pemerintah berencana import ratusan juta nyamuk untuk menghilangkan nyamuk penyebab demam berdarah. Ini program terburuk sepanjang Indonesia berdiri
Fact,Peneliti UGM Pastikan Nyamuk Aedes Aegypti dengan Wolbachia Aman untuk Manusia dan Lingkungan https://t.co/9WC8PhEws5 #beritajogja #jogja #jogjaistimewa https://t.co/hGHT1kHyXP
Fake,"💥Riset UGM Nyamuk Wolbachia terbukti abal2💥 - Isi penelitian soal risiko abal2 - Dipublikasikan di jurnal yang DILARANG okleh BRIN karena tidak serius. Publikasi baru Prof. Richard Claproth:  Kontroversi Riset Nyamuk Wolbachia UGM"" https://t.co/pwTpUNWHJi"""
Fake,"https://t.co/2NHZwtXO4S  Wolbachia bertanggung jawab terhadap percepatan proses ini,itulah makanya harus ditentang"
Fact,Melki Laka Lena Pastikan Nyamuk Rekayasa Teknologi Wolbachia Tak Berbahaya #airlanggahartarto #kuningkeren #PrabowoGibran #partaigolkar #golkarpedia https://t.co/RCddFtYx3r
Fact,Pemanfaatan bakteri Wolbachia belakangan menjadi temuan baru yang dapat digunakan untuk memberantas nyamuk Aedes aygepti. https://t.co/sEI6cto7l3
Fact,Yuk wujudkan Indonesia bebas Demam Berdarah dengan Nyamuk Baik Wolbachia~  Salam sehat!   #CegahDBD #NyamukBaikWolbachia  https://t.co/Tc2cZomidC https://t.co/TGToPMJc0O
Fact,"Bahkan, di Yogyakarta, sejak dilepaskannya Nyamuk Baik Wolbachia angka kasus Demam Berdarah turun drastis tiap tahunnya.  Selain Indonesia, masih banyak lagi negara-negara lain yang menggunakan Nyamuk Baik Wolbachia untuk memberantas Demam Berdarah https://t.co/Kn3mEaQv95"
Fact,"Kita Sambut Pahlawan Pembasmi Demam Berdarah 🏆  🌟 Nyamuk Baik Wolbachia 🌟  Setelah riset yang cukup panjang, Nyamuk Baik Wolbachia terbukti menurunkan angka kasus dan kematian akibat Demam Berdarah, lho! https://t.co/7neof5VTmn"
Fact,Wolbachia merupakan sejenis bakteria yang mampu menghalang penyebaran virus denggi kepada manusia dan nyamuk Aedes berWolbachia kelihatan sama seperti nyamuk Aedes yang lain.  #MalaysiaMADANI #JabatanPenerangan https://t.co/J9iZAqksp3
Fake,Tidak mungkin ummat Islam Indonesia di rudal dgn bom cukup dengan menyebarkan nyamuk Wolbachia ummat Islam Indonesia akan mati oleh para pengkhianat bangsa.
Fake,Nyamuk Wolbachia Konspirasi Elit Global Hancurkan Umat &amp  Rekayasa Genetik? https://t.co/8bFfm6k0xG https://t.co/aSF7GRSGo1
Fact,"Keliru, Klaim bahwa Pemberantasan Demam Berdarah Menggunakan Metode Wolbachia adalah Rekayasa Genetika https://t.co/NkPEnts8bE #TempoCekFakta #CekFakta"
Fact,Wolbachia adalah mikroba yang menarik yang telah menjadi subjek penelitian selama lebih dari satu abad. Ia juga memainkan peran kritis dalam reproduksi serangga dan kontrol populasi https://t.co/47eYJZ5S29
Fact,Cek Fakta: Nyamuk Wolbachia Bakal jadi Pandemi Kedua yang Lebih Bahaya dari Covid-19 https://t.co/FgB7P8AeH7
Fact,"Nyamuk Wolbachia Bakal Menjadi Pandemi Kedua, Faktanya Seperti Ini https://t.co/2ZRjAgs95k #beritajogja #jogja #jogjaistimewa https://t.co/Ks4cFTeywX"
Fact,Hoaks! Nyamuk Wolbachia Akan Menjadi Pandemi Kedua https://t.co/GFZ2IIW5qb
Fake,"Cek Fakta: Nyamuk Wolbachia 'Akal-akalan' Elite Global, Diduga Picu Pandemi Jilid 2 https://t.co/pwBimivMmF"
Fake,@Antonius061 Wolbachia memang menurunkan demam berdarah namun terbukti meningkatkan virus lain. Fakta ini disembunyikan oleh Kemenkes dan berpotensi menimbulkan pandemi baru.
Fact,"@TedInvestigasi Gatau ntah emang lu kurang bacaan atau gimana, tapi nyamuk Aedes yang terinfeksi Wolbachia udah disebar sejak 2010, misalnya di Brazil. Sampe sekarang gaada isu pandemi baru seperti yang diklaim. Di Yogyakarta sendiri sudah disebar sejak 2014, DB disana jadi paling rendah"
Fake,@KemenkesRI Nyamuk zombie terbukti berbahaya. Penelitian: Wolbachia memang menurunkan demam berdarah namun terbukti meningkatkan virus lain. Fakta ini disembunyikan oleh Kemenkes dan berpotensi menimbulkan pandemi baru. https://t.co/nxsJlM1zX6 https://t.co/rkCXsPHCSl
Fake,@KemenkesRI Jangan berbohong. Nyamuk zombie terbukti berbahaya. Penelitian: Wolbachia memang menurunkan demam berdarah namun terbukti meningkatkan virus lain. Fakta ini disembunyikan oleh Kemenkes dan berpotensi menimbulkan pandemi baru. https://t.co/nxsJlM1zX6 https://t.co/r9US59AY0d
Fake,"Tolong angkat isu ini ya kk - kk  Jangan sampai ada pandemi buatan"" Lagi... Rumornya 1 Desember nyamuk ini akan disebar di jakarta...   Batalkan MOU kerjasama kemenkes &amp  WHO mengenai nyamuk bionik Wolbachia buatan ini....  @Greschinov @EGreschinov @KING_VADUKA"""
Fake,Terima kasih @FPKSDPRRI  Ada bukti bahwa nyamuk zombie dapat menyebabkan penyakit baru atau bahkan pandemi baru. Penelitian: Wolbachia memang menurunkan demam berdarah namun terbukti meningkatkan virus lain. https://t.co/nxsJlM1zX6 https://t.co/BpZsCcUG2Y
Fake,Penelitian: Wolbachia memang menurunkan demam berdarah namun terbukti meningkatkan virus lain. Fakta ini disembunyikan oleh Kemenkes dan berpotensi menimbulkan pandemi baru. https://t.co/nxsJlM1zX6 https://t.co/zvJCZZNOv3
Fake,Nyamuk Wolbachia 💥Berpotensi jadi PANDEMI BARU💥 https://t.co/9Br4LUlNRZ
Fact,"Baru aja repost soal ini di ig😅 karena udh mulai bertebaran hoaks soal pandemi"" dari Wolbachia"""
Fake,Potensi jadi Pandemi baru. Kenali nyamuk Wolbachia ini. https://t.co/DbKvBii8tq
Fake,"Ayo!!!!! Kampanyekan tolak pelepasan nyamuk wolbachia, atau kita masuk pandemi lagi setelah covid #tolaknyamukwolbachia #tolaknyamukwolbachia #tolaknyamukwolbachia"
Fake,KURANG PUAS DAN KURANG CUAN DENGAN COVID-19 ATAU KETAGIHAN DAPET CUAN ? Sementara Rakyat Hanya dijadikan Instrumen Nafsu Biadab Kekuasaan. Kini Disebar Pandemi Baru ? Nyamuk Bionic Wolbachia yang akan menyebar Virus menyerang dan Merusak Jaringan Otak Manusia ? SHUTDOWN REGIME... https://t.co/dzOcL1bAOa
Fake,"@Been4Q59 Pemerintah tampaknya MEMAKSAKAN RAKYATNYA HARUS DIGIGIT NYAMUK"".... biar apa coba?"""
Fake,"@BjodohComeback Otak pemimpin pada keblinger. Kemarin Tiap minggu ada kader PKK ikutan ngontrol bak mandi jangan sampai ada jentik nyamuk.  Eee... sekarang pemerintah malah nyebarin nyamuk, apapun alasannya kayaknya ada otak yg konsleting. Salam ODGJ...!!!!"""
Fact,"Dalam aksinya, mereka memasang spanduk-spanduk berisi protes penyebaran nyamuk, yang diklaim pemerintah dapat mengantisipasi perkembangan nyamuk penyebab demam berdarah tersebut.    Sumber: https://t.co/cdKSZSpGZu"
Fake,"@theDinoly Itu nyamuk yaang diproduksi amerika serikat mau dilepas pemerintah indo buat nurunin penyakit demam berdarah, faktanya tanpa nyamuk itu pun bisa turun krna banyak faktor"
Fake,@StopPlandemit Tolak keras penyebaran Nyamuk!! Dimanapun tempat nyamuk harus dibasmi!! Siapa mereka-mereka ini?? Sepertinya ada unsur kesengajaan! Berani sekali menyebarkan berita/info gelap yg menjadi kewenangan pemerintah!! Tidak boleh ada pembodohan!! Masyarakat tidak akan menerima!!
Fake,Ini serius !!! Nyamuk berbahaya atau Pemerintah kurang sosialisasi. Atau ada motif lain.
Fake,"@mulkanjabariyan ko di era kepemerintahan yg sekarang orang mendadake eror ya dan ga ada rasa malu sih,hanya demi cuan rela bohongi rakyat2 bisnis nyamuk boleh jualan vaksin boleh yg ga boleh komen ke pemerintah dan kemenekes ya,kebanyak di vaksin jadi mendadak waaau."
Fake,"Ada berita baru, nyamuk yg di datangkan untuk melawan nyamuk, singapura, malaysia, maupun negara tetangga sdh nolak, Indonesia nrima guys, buat kelinci percobaan lagi suruh vaksin ini itu. Pemerintah ini goblog apa g pernah belajar biologi ya di SMP, nyamuk kok di lawan nyamuk"
Fake,40 jam sesudah digigit 500 nyamuk berwolbachia selama 20 menit di lab Salatiga. Video ini menjawab kegelisahan wrg bahwa aman jika digigit hanya 2 persen nyamuk aedes berwolbachia yg disebar pemerintah utk program penurunan DBD ini dr total populasi nyamuk https://t.co/Bx0eEWmfig https://t.co/dkYOQ9oBob
Fake,Perhatikan video di bawah ini sampai selesai. Kata pemerintah bahwa bukan nyamuk rekayasa genetika. Dalam video di bawah ini mengatakan disisipkan 2 gen ke dalam 'genom nyamuk' &amp  mewariskan gen kpd manusia...maka betul bhw nyamuk rekayasa genetik ini akn mempengaruhi DNA manusia.
Fake,@DokterTifa Pemerintah yang aneh.. memangnya nyamuk sudah tidak suka darah manusia ya?? 🤮🙇
Fake,"@DokterTifa Akal sehat Mereka bagaimana ya?? Dimana pun dengan alasan apapun Nyamuk harus dibasmi!! Bukan malah diSebar!!  Pemerintah/Kemenkes jangan asal ikuti Asing!! Biarkan saja mereka pihak Asing yang ujiCoba!! Kita jangan ambil resiko, keselamatan Masyarakat kita jauh lebih Utama."
Fact,@mozamozza770 @mr_banan12 @8angSaid @Abahpurwa1 @SangLangit01 @MDH__SNA Nyamuk wolbachia itu inovasi sdh di teliti dan terbukti membasmi Demam berdarah. Tpi percuma ngomong sih. Terserah makan hoax dri org yg ga jelas atau percaya pemerintah. M
Fact,"Tekan Kasus Demam Berdarah, Pemerintah Dorong Pemanfaatan Nyamuk Wolbachia https://t.co/DYYnhni9S4 https://t.co/Tt5NTjzsRO"
Fake,@MariaAlcaff @Ngabila Aneh2 aja..masyarakat berupaya spy d rumah &amp  sekelilingnya gada nyamuk..ada jumantik..pelihara obat semprot nyamuk d rmh ..ini malah mau d sebarin lg nyamuk2 hasil rekayasa genetik..sakit jiwaaa kyknya pemerintah
Fake,@DokterTifa Kalau saja setuju dg dpr kita yg berani melawannkedzoliman. Pemerintah telah diam2 kerjasama dg pembuat nyamuk dijogja. Dr beneran bukan sih.
Fake,"Undangan Aksi Unjuk Rasa untuk seluruh Rakyat. Indonesia sedang dalam ancaman sangat BERBAHAYA, pemerintah lewat kementrian  kesehatan RI akan menyebarkan Ratusan Juta nyamuk Terpapar bakteri Wolbachia. Nyawa Rakyat di ujung jurang kematian. Bergeraklah sebelum nyawa melayang https://t.co/gPZ7fmGoFm"
Fake,"Fogging Nyamuk sjk Tahun 70an di RI aja masih dipake pemerintah hinnga saat ini pdhl sgt merusak alam &amp  jg manusia itupun ngak rutin krn alasan ngak ada DANA lha skrng koq ada DANA utk impor nyamuk Wolbachia, yg penting PROYEK dilepas nyamuknya tanpa penjelasan,BUKAN BERANTAS DB https://t.co/ImSb3bKNBz"
Fake,"@mozamozza770 Memang harus ada tingkat kewaspadaan soal Fucksin berbalut imunisasi untuk anak,bahkan wajib CURIGA dan TIDAK PERCAYA dgn agenda pemerintah dlm hal ini kemenkes yg sedang bisnis Fucksin Kopet sm nyamuk bareng bill gates..."
Fake,@Umfa31 @Ngabila Proyek itu sudah di gol kan pemerintah mau tidak mau harus di jalankan kalau tidak kembalikan uangnya Bila Gates. Mana mau pemerintah kembali kan itu uang. Paling sudah di bagi2 tinggal rakyat menikmati gigitan nyamuk mematikan itu.
Fake,KITA WAJIB TOLAK KERAS PROYEK PENYEBARAN NYAMUK WOLBACHIA DI DI NKRI... INI PELANGGARAN HAM KERAS... KNP PEMERINTAH DIAM DAN SEPERTI MENDUKUNG VIA MENKES YA. DASAR SONTOLOYO
Fact,"PEMERINTAH Kota  (Pemkot) Bandung, Jawa Barat (Jabar) melalui Dinas Kesehatan (Dinkes)  menyebarkan sebanyak 308 ember telur nyamuk Wolbachia   Sumber: https://t.co/BCGH6lgNDN"
Fact,PEMERINTAH Kota (Pemkot) Bandung Jawa Barat (Jabar) melalui Dinas Kesehatan (Dinkes) menyebarkan sebanyak 308 ember telur nyamuk Wolbachia di 15 RW yang ada di Kelurahan Pasanggrahan  Kecamatan Ujungberung Kota Bandung pada Selasa (28/11).   https://t.co/BCGH6lgNDN
Fake,Program yang membodohi rakyat.Analoginya gini:  Pemerintah ingin “menghilangkan ratusan maling dengan mendatangkan jutaan maling” . Tolak penyebaran ratusan juta nyamuk ke Indonesia oleh pemerintah RI dgn petugas penyebar oleh kemenkes RI
Fact,"Masih ada kasus &amp  kematian DBD di Indonesia? Yuk kita dukung nyamuk baik berwolbachia utk menurunkan kasus &amp  kematian DBD. Klo tdk percaya pemerintah, maka siapa lagi?  https://t.co/l6mzbIkue6 #dukungwolbachia #wolbachianyamukbaik #amandanramahlingkungan #antiprovokasi #lawanhoax https://t.co/PEAtOKS7PR"
Fake,Bjirrrrrr nyamuk sumber penyakit kok bisa pemerintah @jokowi malah mau menyebarkannya...  Gak habis pikir sama rezim ini...  Cuan yg penting Rakyat konsumen...  Segawon... Segawon ..
Fact,Nyamuk adalah binatang kecil yg sangat berbahaya. Mengancam jutaan nyawa &amp  sebabkan banyak korban jiwa  Pemerintah tak tinggal diam. Ragam cara dilakukan untuk menekan penyebarannya  Kali ini dgn teknologi wolbachia yg sudah 10 tahun diterapkan di Yogyakarta &amp  terbukti efektif 🤩 https://t.co/VgwN8x2InE
Fake,"@MariaAlcaff Kami muak melihat lemah, lengah, pandang sepele nya pemerintah dg maslah percobaan nyamuk Wolbachia ini. Rakyat mau dijadiin kelinci percobaan.."
Fake,"Kasus DBD meningkat, Pemerintah Ternak dan Sebar Nyamuk https://t.co/awwYWW3E1g"
Fake,"@papa_loren Ini pemerintah gak berpikir panjang apa2 dari WHO ditelan aja mentag2 walau bagaimanapun amannya yg namanya nyamuk sangat mengganggu tdk bisa istirahat/tidur nyenyak apalagi buat masyarakat menengah kebawah menambah biaya obat nyamuk lagi,,"
Fake,@alisyarief Uda gitu mau disebar nyamuk Wolbachia pemerintah memang dzolim
Fake,@Y_CynthiaJKT48 nyamuk bionic yg isunya sudah di sebar pemerintah katanya sih robot
Fake,"Rencana penyebaran nyamuk spesies baru oleh pemerintah alih² utk membunuh nyamuk DBD, sdh aneh kurasa. Ini mo jualan obat lagikah? Atau jualan vaksin???!! 😡"
Fact,Nyamuk ber-Wolbachia yang disebarkan oleh Pemerintah Kota (Pemkot) Semarang diklaim menunjukan hasil positif menekan kasus DBD. #newsupdate #update #news #text https://t.co/92B0jdDTKJ
Fake,Pemerintah sebar nyamuk?  Beberapa bulan kemudian launching fucksin? Jelas dan terang benderang gak sihhh Kok pada diam?
Fact,"Apa nunggu sampai dikota anda trjd, baru anda semua sadar. Semua yg mrka lakukan,pikirkan ada udang dibalik batu.  Siap2 akan 💉💉💉💉.  Kunjunganke Kupang, NTT, menebar nyamuk Wolbachia  Pemerintah sudah tuli, diingatkan tp terus dilakukan... Berdoa, Berjaga jagalah... LAWAANNN https://t.co/yyvc4TSsHT"
Fact,Pelepasan nyamuk penyebar demam berdarah yang mengandung bakteri Wolbachia di Yogyakarta sukses menurunkan kasus dan jumlah rawat inap akibat dengue. Namun uji serupa di Bali ditolak pemerintah dan masyarakat setempat. #Kesehatan #AdadiKompas   https://t.co/iWnUZXxu8r
Fake,"Pemerintah Jangan bila Terkutuk kepada Israel malah mereka diberkati oleh Tuhan Yesus.Pemerintah kalo bs urus elite global yg ingin mengurangi populasi rakyat indonesia seperti covid, nyamuk, chip, dll."
Fake,Nyamuk di sebar  sebar penyakit ujung ujung nya paksin Apa mungkin pemerintah saat ini gobl*c nya sampai ke jub*r
Fake,"@detikcom Ini pakar atau Fak ar ? Nyamuk Wolbachia tdk Menginfeksi Manusia. Mengapa harus di tebar di Indonesia? Kenapa pemerintah Indonesia selalu menerima menjadi Kelinci Percobaan? Apa jaminan pakar itu terhadap keselamat orang yg terserang nyamuk Wolbachia?"""
Fake,@VFathun Hanya pemerintah dan bangsa yg bodoh yg mau dan mengizinkan penyebaran bintik nyamuk yg jelas2 merupakan serangga yg berbahaya apapun alasannya
Fake,"@DokterTifa Yang gak sekolah aja bilang...mana mungkin bill gates mau keluarin uang buat produksi nyamuk yang gak ngasi keuntungan apa2 buat dia...masa se simple gini para ilmuwan,dokter dan pejabat pemerintah ga kepikiran ?"
Fact,"sampai berapa hari penolakan? jika terbukti efektif ada manfaatnya di wilayah lain, kenapa tidak dicoba  di musim panas, jentik nyamuk lebih cepat berkembang biak.   kalau sudah kejadian luar biasa, nanti beban ada di nakes + pemerintah serta anggaran daerah"
Fake,"Seharusnya kl Dokter dan Ilmuwan cerdas, akan berikan  peringatan kpd Pemerintah bahlul,  Metode Genetic Transformation pd Nyamuk Wolbachia, berisiko  menghasilkan kerusakan genetik pd organisme  yg terpajan.  Andai terjadi risiko pd manusia, Pemerintah tanggungjawabnya gimana?"
Fake,"Dokter dan Ilmuwan, apalagi oknum Pemerintah  yg bilang program NYAMUK  yg didanai Bill Gates  TIDAK  menggunakan teknologi Genetic Engineering itu  Dokter goblok dan Ilmuwan tolol.  Ilmunya ketinggalan setengah abad.   Jangan didengerin kalo mereka ngoceh di sosmed."
Fake,Pemerintah Indonesia juga ikut sebarkan nyamuk dari Bill Gates ini? https://t.co/ZXdKS6jPlV
Fake,"yang pada waktu itu pemerintahan pimpinan Fidel Castro dipandang musuh oleh pemerintah AS. Sehingga pelepasan jutaan nyamuk pembaca penyakit itu ditujukan kepada laki-laki, perempuan dan anak-anak di Kuba. Sehingga menyebar epidemi penyakit Demam Berdarah."
Fake,W tau nape belakangan banyak pro kontra ma tuh kebijakan pemerintah yang bodohnya lepasin nyamuk nyamuk kaga alamiyah ke alam
Fact,"Pemerintah Menghimbau Masyarakat Tidak Perlu Khawatir Nyamuk Wolbachia, Kemenkes : Tidak Ada Rekayasa Genetik https://t.co/aps4WvxtHj"
Fake,"Elite global mengeluarkan uang banyak untuk menyuap pejabat dalam maupun luar negeri.mereka banyak rencana mulai dari nyamuk, nuklir,chip, dll.Pemerintah &amp  instansi kesehatan jgn mau diperalat oleh elite global demi uang dan jabatan.Kami akan membuat technology utk safety manusia"
Fake,"Pemerintah harus terbuka dan jujur ttg nyamuk Wolbachia, jgn jadikan rakyat Indonesia kelinci percobaan .... @KemenkesRI @tempodotco @jokowi"
Fake,@Heraloebss Nyamuk pemerintah seragam Pemda bang
Fake,@Heraloebss Nyamuk pemerintah pakek outfit LV
Fake,@Heraloebss Kalo nyamuk pemerintah biasanya perutnya lebih buncit dan kalo terbang deket kuping suaranya kek strobol
Fake,Nyamuk pemerintah plat merah
Fake,Pemerintah indonesia jangan tkt sm Orang terkaya didunia yg memiliki Foundation yaitu BG bahkan dia yg membuat covid dan vaksin agar populasi manusia hilang digantikan ke Robot.Para ahli indonesia bukan gt caranya utk mengatasi dbd membuat nyamuk cloning
Fake,@Heraloebss Nyamuk pemerintah maksimal jam 11 siang sudah pulang
Fake,"@Heraloebss Coba datang ke warung kopi pas jam kerja miss, kalo ada nyamuk. Ya itu berarti nyamuk pemerintah."
Fake,@Heraloebss Nyamuk asli cari darah. Nyamuk pemerintah nyari baliho paslon tertentu.
Fake,"@Heraloebss Taruh duit 500rb. Kalo langsung ngerumunin, jelas itu oknum nyamuk pemerintah. Kalo cuek ya nyamuk jelata"
Fake,@Heraloebss Nyamuk pemerintah biasanya warnanya merah dan ada bendera Monaco-nya.
Fake,"@Heraloebss Kalo secara kasar mata si agak susah ya.  Tapi mungkin pas nyamuk pemerintah di samping telinga kita, bunyinya bukan ngiiiing"".... Tapi, ""Mohon ijin bpk/Ibu, boleh saya hisap darahnya"""""
Fake,"https://t.co/7NZKoceiFc  Akan ada Program Penyebaran nyamuk b1on1k hasil rekayasa genetika di beberapa wilayah Indonesia, Bali, Jakarta Barat, Bandung dan Jogja.  Program internasional ala ala 3L1T3 Gl0b4l  yang oleh pemerintah indonesia akan terpaksa"" dijalankan."""
Fake,@Heraloebss Nyamuk asli bunyinya : ngggiiinngggg  Nyamuk pemerintah bunyinya : 'Halo dek'
Fake,"@prdn23 @piguppi Nyamuk pemerintah itu yang kalau difoto, pose tangannya mengepal di depan dada"
Fake,"Indonesia seperti diambang depopulasi. Beberapa tahun lalu covid, dan skrg disebarkannya ratusan juta nyamuk bionic yg mengandung virus radang otak"", (entah benar atau tidak), tapi semoga pemerintah tidak salah langkah dgn memberikan perizinan percobaan dgn mengorbankan rakyat."""
Fake,@Heraloebss Nyamuk pemerintah ada foto capres nya
Fake,"@Heraloebss Nyamuk pemerintah mah diem aja di kantor males cari mangsa, jalan dikit aja klaim perjadin, keluar dari pintu kantor minta uang transport, padahal kendaraan plat merah pemerintah yg beliin, soal capek keliling cari mangsa, kerja memang sudah digaji. Entah lah"
Fake,@Heraloebss Kalo digigit nyamuk pemerintah bentolnya bentuk logo IKN 🫠.
Fake,Nyamuk pemerintah kerjanya sampe jam 4 sore
Fake,@Heraloebss Nyamuk pemerintah pake seragam korpri
Fake,"Ujung kukunya bergaris putih kalau nyamuk pemerintah, nyamuk asli nggak ada😀😃"
Fake,nyamuk pemerintah sama nyamuk swasta bedanya gimana?
Fake,@Heraloebss nyamuk pemerintah biasanya kehidupannya hedon
Fake,@TuankuNanSati Nyamuk pemerintah pakai plat nomor warna merah
Fake,"@Heraloebss Nyamuk pemerintah, jadi Nyamuk PNS"
Fake,"@Heraloebss Cara bedainnya, kalo nyamuk pemerintah dia waktunya kerja eh malah makan di warteg 🙏"
Fake,"@Heraloebss Coba nyamuknya difoto, kalo posenya ASN, ya itu nyamuk pemerintah https://t.co/WYlq6sYIuK"
Fake,@Heraloebss Nyamuk pemerintah ada plat merahnya
Fake,@Heraloebss Yg bunyi sayapnya terdengar nada lagu nasionalnya berarti itu nyamuk nasionalis/pemerintah.  🤣🤣🤣🤣🤣
Fake,"@Heraloebss nyamuk pemerintah bunyinya pns pns pns"""""
Fake,@Heraloebss Nyamuk pemerintah ya plat merah lahhh
Fake,"nyamuk pemerintah warnanya coklat, kalo 17an pake korpri"
Fake,@Heraloebss Nyamuk pemerintah ada bendera merah putih dan tulisan NKRI harga mati
Fake,@Heraloebss Nyamuk pemerintah pakai seragam pns
Fake,Nyamuk pemerintah bawa sppd buat di ttd.
Fake,Nyamuk pemerintah suaranya kayak Toyota Supra  Ben brebeken kopengmu
Fake,"@Heraloebss Nyamuk Pemerintah, ada warna merah nya kayak plat kendsraan"
Fake,@Heraloebss kalo nyamuk pemerintah nyamuk nya aga kecoklatan mirip seragam PNS
Fake,nyamuk dengan antena merah berarti nyamuk pemerintah dibiayi APBD
Fake,Nyamuk pemerintah pake baju cokelat.  Nyamuk pemerintah dateng jam 9 pulang jam 11.  Nyamuk pemerintah pinter main zuma.
Fact,Pemerintah nyebar nyamuk
Fake,"JIKA BENAR, BERARTI PEMBUNUH MASSAL Pemerintah Harusnya Bertanggung Jwb Melindungi Rakyat, Bukan Malah Menjadi Pembunuh Massal, Melalui Nyamuk Bionic yg disebar di Bali, dan mungkin wilayah lainnya dlm Rangka Depopulation (Pengurangan Penduduk) Bekerja sama dgn Bill Gate dan WHO. https://t.co/RZ00h51lVS"
Fake,@Heraloebss Klo nyamuk pemerintah warnanya coklat kek  PNS
Fake,"@Heraloebss nyamuk asli warna item, nyamuk pemerintah pake plat merah.."
Fake,Nyamuk pemerintah SK-nya ada yang digadein juga gak ya?
Fake,Nyamuk pemerintah biasanya bawa bansos terus ada gambar labelnya di depan begicu😂
Fake,@Heraloebss Coba tes pake autan Miss..🙏 nyamuk lama cium autan pasti kabur kalo nyamuk buatan pemerintah cium autan langsung joget²
Fake,"Nyamuk pemerintah mah, lama kelamaan korupsi"
Fake,@Heraloebss Nyamuk asli doyan darah.. Nyamuk pemerintah doyan uang
Fake,@Heraloebss ciri ciri nyamuk dari pemerintah warnanya coklat dan pelayanannya tidak ramah
Fake,@Heraloebss nyamuk pemerintah pakai seragam korpri miss
Fake,@Heraloebss Nyamuk pemerintah tangannya gini 🙏🏽
Fake,@Heraloebss Nyamuk pemerintah jam 8 dateng jam 11 udah pada di mall atau warteg.  Nyamuk non pemerintah jam 7 datang pulang jam 5 dg gaji di bawah UMR.
Fake,@Heraloebss Yg nyamuk pemerintah warna coklat PNS
Fake,@MMargani5 Hai pemerintah... hai kemenkes... hai menkes budi sadikin.... jangan diem2 nyebar nyamuk wolbachia ke rakyat kecil lho ya... Resikonya bahaya rakyat yang nanggung. Jangan rakyat dijadikan korban.
Fake,"@Heraloebss Nyamuk aedes asli keluar dari pagi sampe sore, nyamuk pemerintah agak siang, itu juga abis jam makan siang udah pada ilang..."
Fake,"Nyamuk pemerintah biasa terlihat saat absen pagi, selebihnya di Warung Sate Kambing nek ora neng pokwe klambi di tokne karo rokokan"
Fake,@Heraloebss Nyamuk pemerintah warnanya coklat. Pakai seragam asn
Fact,"PEMERINTAH akan jalan terus, pun ketika kritik keras minta menghentikannya.  Ini soal program pelepasan jutaan telur nyamuk terpapar Wolbachia di enam daerah: Bali, Jakarta Barat, Bandung, Semarang, Kupang, dan Bontang.  https://t.co/UdiYtYGZ2w"
Fake,@Heraloebss nyamuk pemerintah ditandai dg stiker di sayapnya 😄
Fake,"@Heraloebss nyamuk pemerintah warna khaki, kl nyamuk asli warna bebas"
Fake,Nyamuk pemerintah warna coklat PNS 🤪
Fake,"@Heraloebss gampang, nyamuk pemerintah platnya merah"
Fake,@Heraloebss Nyamuk pemerintah biasanya dateng pagi absen doang langsung istirahat sambil nunggu jam pulang
Fake,"@Heraloebss Nyamuk asli langsing, Kalo nyamuk pemerintah buncit"
Fake,"@Dhita_Soedibjo @mirazh_me Nyamuk pemerintah ngisep duit ya? Pajak digede2in, harga sembako digede2in juga. Dasar nyamuk dah"
Fake,"@Dhita_Soedibjo Nyamuk lokal tubuhnya kecil kemana mana pake sendal jepit, nyamuk pemerintah gendut karena suka ngisep darah rakyat kemana mana pakai pakaian seragam &amp  bersepatu"""
Fake,@Heraloebss Lihat aja mba....nyamuk pemerintah itu pake pitah merah dilengan kirinya terus klo jokowi ke daerah biasanya mereka nyambutnya luar biasa...😁
Fake,"Nyamuk pemerintah pake jas, nyamuk asli ga pake apa2"
Fake,"@Heraloebss Tepok aja, kl keluar darah berarti nyamuk asli, kl keluar oli berarti nyamuk bionik yg disebar pemerintah"
Fake,"Mudah miss cara membedakan nya,tempelin ajja di jidat duit seratus ribu,nyamuk mana yg paling cepat nympe nya itulah NYAMUK pemerintah😀😀"
