id_text,Status,cleaned_text_x,tweet_url,created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,cleaned_text_y
688,Unverified,saya kagum sama bu dokter pas liat podcast nya di dr richard bahas nyamuk wolbachia tapi pas liat di x baru sadar ternyata sampingan bu dokter jadi buzzer 😭 berbanding 180⁰ bu di x gada wibawa2 dokternya 😪,https://twitter.com/msandi_hidayat/status/1752943309281202519,Thu Feb 01 06:33:47 +0000 2024,1752943309281202519,@DokterTifa Saya kagum sama bu dokter pas liat podcast nya di dr richard bahas nyamuk wolbachia Tapi pas liat di x baru sadar ternyata sampingan bu dokter jadi buzzer 😭 Berbanding 180⁰ bu di x gada wibawa2 dokternya 😪,0,0,0,0,in,1507731715728424964,1752676150982414413,msandi_hidayat,saya kagum sama bu dokter pas liat podcast nya di dr richard bahas nyamuk wolbachia tapi pas liat di x baru sadar ternyata sampingan bu dokter jadi buzzer 😭 berbanding 180⁰ bu di x gada wibawa2 dokternya 😪
689,Unverified,"fasilitas project implementasi wolbachia mendapat kunjungan dari ketua umum ketua umum perkumpulan pemberantasan penyakit parasitik indonesia (p4i), dr. dr. rita kusriastuti, https://t.co/6doeqsyqyp. (25/01) dan dinas kesehatan bandung beserta stakeholder kec. ujungberung (30/01) https://t.co/tvx0kwhv8j",https://twitter.com/centertropmed/status/1752898960409375086,Thu Feb 01 03:37:34 +0000 2024,1752898960409375086,"Fasilitas Project Implementasi Wolbachia mendapat kunjungan dari Ketua Umum Ketua Umum Perkumpulan Pemberantasan Penyakit Parasitik Indonesia (P4I), Dr. dr. Rita Kusriastuti, https://t.co/6doEQSYqYp. (25/01) dan Dinas Kesehatan Bandung beserta stakeholder Kec. Ujungberung (30/01) https://t.co/tVX0kWhv8j",0,1,0,0,in,1184330792224190465,1752898960409375086,centertropmed,"fasilitas project implementasi wolbachia mendapat kunjungan dari ketua umum ketua umum perkumpulan pemberantasan penyakit parasitik indonesia (p4i), dr. dr. rita kusriastuti, https://t.co/6doeqsyqyp. (25/01) dan dinas kesehatan bandung beserta stakeholder kec. ujungberung (30/01) https://t.co/tvx0kwhv8j"
690,Fake,dr.tifa sih dokter abal2. dokter percaya nyamuk wolbachia bisa bikin org jd lgbt..🙈.,https://twitter.com/A4H74976106/status/1752591871820562448,Wed Jan 31 07:17:18 +0000 2024,1752591871820562448,@bengkeldodo @DokterTifa @Ndons_Back @are_inismyname @99propaganda @4Y4NKZ @AndreasSolusi @AlmaghribiS @B_Hendratmo1 @BabehAldoAje135 @xquitavee Dr.Tifa sih dokter abal2. Dokter percaya nyamuk Wolbachia bisa bikin org jd LGBT..🙈.,0,0,0,0,in,1552367853109530624,1750352394238792128,A4H74976106,dr.tifa sih dokter abal2. dokter percaya nyamuk wolbachia bisa bikin org jd lgbt..🙈.
691,Fake,video cek fakta: nyamuk wolbachia bikin lgbt. masa iya? https://t.co/st2ijdiew5,https://twitter.com/liputan6dotcom/status/1752267549251965332,Tue Jan 30 09:48:33 +0000 2024,1752267549251965332,VIDEO CEK FAKTA: Nyamuk Wolbachia Bikin LGBT. Masa Iya? https://t.co/ST2iJDIew5,0,0,0,0,in,47596019,1752267549251965332,liputan6dotcom,video cek fakta: nyamuk wolbachia bikin lgbt. masa iya? https://t.co/st2ijdiew5
692,Fake,nyamuk wolbachia rencana bisnis farmasi dunia? komjen dharma sebut permintaan bill gates https://t.co/mhzsrra7gu,https://twitter.com/BeritakanID_com/status/1752119891786866885,Tue Jan 30 00:01:49 +0000 2024,1752119891786866885,Nyamuk Wolbachia Rencana Bisnis Farmasi Dunia? Komjen Dharma Sebut Permintaan Bill Gates https://t.co/Mhzsrra7gU,0,0,2,2,in,1512483442600341505,1752119891786866885,BeritakanID_com,nyamuk wolbachia rencana bisnis farmasi dunia? komjen dharma sebut permintaan bill gates https://t.co/mhzsrra7gu
693,Unverified,yang ky gitu masih mau ditambah sama wolbachia 🤦‍♂️,https://twitter.com/Badribat1/status/1751992259225227410,Mon Jan 29 15:34:39 +0000 2024,1751992259225227410,@Ox_mpiknavah17 yang ky gitu masih mau ditambah sama wolbachia 🤦‍♂️,0,1,0,0,in,1132755408307625984,1751985959871406272,Badribat1,yang ky gitu masih mau ditambah sama wolbachia 🤦‍♂️
694,Fake,"bunda adakah jurnal ataupun kajian ilmiah yang membuktikan nyamuk wolbachia berbahaya, mau share ke grup keluarga takutnya ga ada bukti",https://twitter.com/NoProfilezero/status/1751938634310389983,Mon Jan 29 12:01:34 +0000 2024,1751938634310389983,"@DokterTifa Bunda adakah jurnal ataupun kajian ilmiah yang membuktikan nyamuk Wolbachia berbahaya, mau share ke grup keluarga takutnya ga ada bukti",0,0,0,0,in,1576704759813537792,1751833288053031004,NoProfilezero,"bunda adakah jurnal ataupun kajian ilmiah yang membuktikan nyamuk wolbachia berbahaya, mau share ke grup keluarga takutnya ga ada bukti"
695,Unverified,apakah nanti kader digerakkan ternak nyamuk wolbachia drpd tanam tanaman obat-obatan?,https://twitter.com/nic04722/status/1751906738637582466,Mon Jan 29 09:54:50 +0000 2024,1751906738637582466,@FirmanSentosa22 @rickasun09 @BillGates Apakah nanti kader digerakkan ternak nyamuk Wolbachia drpd tanam tanaman obat-obatan?,0,2,0,2,in,877173446,1751783978200088918,nic04722,apakah nanti kader digerakkan ternak nyamuk wolbachia drpd tanam tanaman obat-obatan?
696,Unverified,ada kaitannya dg penyebaran nyamuk wolbachia kah?,https://twitter.com/iddeias08/status/1751793338653798723,Mon Jan 29 02:24:13 +0000 2024,1751793338653798723,@Harun_albar ada kaitannya dg penyebaran nyamuk wolbachia kah?,0,0,0,0,in,2303223572,1751458396950417515,iddeias08,ada kaitannya dg penyebaran nyamuk wolbachia kah?
697,Unverified,tita tita di dinding diam-diam merayap  datang seekor nyamuk wolbachia hap lalu tita meninggalkan dunia fana,https://twitter.com/zacko46/status/1751647799501074780,Sun Jan 28 16:45:54 +0000 2024,1751647799501074780,@Tita83079013 @aniesbaswedan Tita Tita di Dinding Diam-diam merayap  Datang seekor nyamuk wolbachia hap lalu Tita meninggalkan dunia fana,0,0,0,0,in,102045451,1751474504835252480,zacko46,tita tita di dinding diam-diam merayap  datang seekor nyamuk wolbachia hap lalu tita meninggalkan dunia fana
698,Fake,"bakal lanjut di indonesia jika lbp kubu 02 berkuasa, menkes budi dan kroni2nya nyebarrin wolbachia dan jenis2 vaksin dagangan mereka titipan bg. omnibuslaw kesehatan harus segera dicabut!!!",https://twitter.com/sasaranbina/status/1751633091653926922,Sun Jan 28 15:47:27 +0000 2024,1751633091653926922,"@_Banyoe Bakal lanjut di Indonesia jika LBP kubu 02 berkuasa, menkes Budi dan kroni2nya nyebarrin Wolbachia dan jenis2 vaksin dagangan mereka titipan BG. Omnibuslaw kesehatan harus segera dicabut!!!",0,1,1,3,in,2976157944,1751287845409742937,sasaranbina,"bakal lanjut di indonesia jika lbp kubu 02 berkuasa, menkes budi dan kroni2nya nyebarrin wolbachia dan jenis2 vaksin dagangan mereka titipan bg. omnibuslaw kesehatan harus segera dicabut!!!"
699,Fake,"https://t.co/yy6uweps4d kebohongan yang nyata mengenai jenis bakteri wolbachia dari para 'pakar',ini sangat berbahaya https://t.co/sariu5hdxl",https://twitter.com/tamim_pardede/status/1751520041655517521,Sun Jan 28 08:18:14 +0000 2024,1751520041655517521,"https://t.co/YY6uWepS4D kebohongan yang nyata mengenai jenis bakteri Wolbachia dari para 'pakar',ini sangat berbahaya https://t.co/SARIu5HdxL",0,0,6,15,in,1400484426165866508,1751520041655517521,tamim_pardede,"https://t.co/yy6uweps4d kebohongan yang nyata mengenai jenis bakteri wolbachia dari para 'pakar',ini sangat berbahaya https://t.co/sariu5hdxl"
700,Unverified,bontang jadi lokasi rintisan teknologi wolbachia  ini kata kadinkes kaltim https://t.co/ldbjsdjxkg,https://twitter.com/portalbontang_/status/1751442949546942532,Sun Jan 28 03:11:54 +0000 2024,1751442949546942532,Bontang Jadi Lokasi Rintisan Teknologi Wolbachia  Ini Kata Kadinkes Kaltim https://t.co/LDBjsDjXKg,0,0,0,0,in,1615137168456028162,1751442949546942532,portalbontang_,bontang jadi lokasi rintisan teknologi wolbachia  ini kata kadinkes kaltim https://t.co/ldbjsdjxkg
701,Unverified,"mirisnya, ternyata insidensi dengue di bali pada periode yg sama identik. padahal di bali tdk dilakukan sebaran nyamuk wolbachia. itu disampaikan oleh prof claproth. dan tidak bisa dibantah oleh tim peneliti ugm ataupun kemenkes",https://twitter.com/dokter_kampung/status/1751370649258623333,Sat Jan 27 22:24:36 +0000 2024,1751370649258623333,"@artchitex Mirisnya, ternyata insidensi dengue di Bali pada periode yg sama identik. Padahal di Bali tdk dilakukan sebaran nyamuk Wolbachia. Itu disampaikan oleh Prof Claproth. Dan tidak bisa dibantah oleh tim peneliti UGM ataupun kemenkes",0,1,0,2,in,1593926744267837441,1751254997734654393,dokter_kampung,"mirisnya, ternyata insidensi dengue di bali pada periode yg sama identik. padahal di bali tdk dilakukan sebaran nyamuk wolbachia. itu disampaikan oleh prof claproth. dan tidak bisa dibantah oleh tim peneliti ugm ataupun kemenkes"
702,Unverified,penelitiannya memang dilakukan oleh tim ugm. tapi benih nyamuk yg di infeksi wolbachia di datangkan dari australia. ketidak jujuran penelitian ini juga karena tidak adanya data pembanding insidensi dengue di daerah lain yg tdk dilakukan sebaran nyamuk wolbachi pd periode yg sama,https://twitter.com/dokter_kampung/status/1751369673458040972,Sat Jan 27 22:20:43 +0000 2024,1751369673458040972,@artchitex Penelitiannya memang dilakukan oleh tim UGM. Tapi benih nyamuk yg di infeksi Wolbachia di datangkan dari Australia. Ketidak jujuran penelitian ini juga karena tidak adanya data pembanding insidensi Dengue di daerah lain yg tdk dilakukan sebaran nyamuk wolbachi pd periode yg sama,0,0,1,2,in,1593926744267837441,1751254997734654393,dokter_kampung,penelitiannya memang dilakukan oleh tim ugm. tapi benih nyamuk yg di infeksi wolbachia di datangkan dari australia. ketidak jujuran penelitian ini juga karena tidak adanya data pembanding insidensi dengue di daerah lain yg tdk dilakukan sebaran nyamuk wolbachi pd periode yg sama
703,Unverified,link ugm ttg penelitian nyamuk wolbachia https://t.co/ofdqfjht8c,https://twitter.com/artchitex/status/1751368774631256220,Sat Jan 27 22:17:09 +0000 2024,1751368774631256220,@dokter_kampung link UGM ttg penelitian nyamuk wolbachia https://t.co/OFDqfjhT8c,0,1,0,0,in,2810922182,1751254997734654393,artchitex,link ugm ttg penelitian nyamuk wolbachia https://t.co/ofdqfjht8c
704,Unverified,"bu sf jg bisa saja salah, karena dg yakin mengatakan nyamuk wolbachia ini import, padahal menurut sumber ugm ini penelitian anak bangsa.",https://twitter.com/artchitex/status/1751367900781588561,Sat Jan 27 22:13:41 +0000 2024,1751367900781588561,"@dokter_kampung Bu SF jg bisa saja salah, karena dg yakin mengatakan nyamuk Wolbachia ini import, padahal menurut sumber UGM ini penelitian anak bangsa.",0,3,1,0,in,2810922182,1751254997734654393,artchitex,"bu sf jg bisa saja salah, karena dg yakin mengatakan nyamuk wolbachia ini import, padahal menurut sumber ugm ini penelitian anak bangsa."
705,Fact,kemenkes pilih 5 kota ini untuk proyek rintisan teknologi wolbachia https://t.co/wvuomenves    https://t.co/v2tlnnufvv,https://twitter.com/Harian_Jogja/status/1751263334652088350,Sat Jan 27 15:18:10 +0000 2024,1751263334652088350,Kemenkes Pilih 5 Kota Ini untuk Proyek rintisan Teknologi Wolbachia https://t.co/WVUOmeNvEs #beritajogja #jogja #jogjaistimewa https://t.co/v2TLNNUFVv,0,0,0,0,in,118371948,1751263334652088350,Harian_Jogja,kemenkes pilih 5 kota ini untuk proyek rintisan teknologi wolbachia https://t.co/wvuomenves    https://t.co/v2tlnnufvv
706,Unverified,"apalagi kemarin rame nyamuk wolbachia. tiap ada nyamuk, aku murka banget. merasa kalo dia lebih songong, beb 🤬",https://twitter.com/didihadid_/status/1751196618542788918,Sat Jan 27 10:53:04 +0000 2024,1751196618542788918,"@reddwatermelon @acarnanashh Apalagi kemarin rame nyamuk wolbachia. Tiap ada nyamuk, aku murka banget. Merasa kalo dia lebih songong, Beb 🤬",0,0,0,2,in,1175456641543598080,1751147498675298687,didihadid_,"apalagi kemarin rame nyamuk wolbachia. tiap ada nyamuk, aku murka banget. merasa kalo dia lebih songong, beb 🤬"
707,Unverified,"atasi demam berdarah, guru besar unpad usulkan kombinasi vaksinasi dan nyamuk wolbachia   https://t.co/aw2wpv7jqg   pengamatan sampel nyamuk aedes aegipty ber-wolbachia di laboratorium wmp yogyakarta. riset ini dipimpin profesor adi utarini dari ugm",https://twitter.com/FBN_Net/status/1751116183951323353,Sat Jan 27 05:33:27 +0000 2024,1751116183951323353,"Atasi Demam Berdarah, Guru Besar Unpad Usulkan Kombinasi Vaksinasi dan Nyamuk Wolbachia   https://t.co/AW2wPV7Jqg   Pengamatan sampel nyamuk Aedes aegipty ber-Wolbachia di Laboratorium WMP Yogyakarta. Riset ini dipimpin Profesor Adi Utarini dari UGM",0,0,0,1,in,1112363743243952130,1751116183951323353,FBN_Net,"atasi demam berdarah, guru besar unpad usulkan kombinasi vaksinasi dan nyamuk wolbachia   https://t.co/aw2wpv7jqg   pengamatan sampel nyamuk aedes aegipty ber-wolbachia di laboratorium wmp yogyakarta. riset ini dipimpin profesor adi utarini dari ugm"
708,Unverified,"atasi demam berdarah, guru besar unpad usulkan kombinasi vaksinasi dan nyamuk wolbachia https://t.co/aw2wpv7jqg",https://twitter.com/FBN_Net/status/1749858792668582315,Tue Jan 23 18:17:01 +0000 2024,1749858792668582315,"Atasi Demam Berdarah, Guru Besar Unpad Usulkan Kombinasi Vaksinasi dan Nyamuk Wolbachia https://t.co/AW2wPV7Jqg",0,0,0,0,in,1112363743243952130,1749858792668582315,FBN_Net,"atasi demam berdarah, guru besar unpad usulkan kombinasi vaksinasi dan nyamuk wolbachia https://t.co/aw2wpv7jqg"
709,Unverified,"semoga az keluarganya  duluan yg digigit wolbachia, biar ngerasain rasanya after jabvexx",https://twitter.com/milenialexpired/status/1749407888643342647,Mon Jan 22 12:25:17 +0000 2024,1749407888643342647,"@Been4Q59 @Alsalikovic Semoga az keluarganya @KemenkesRI duluan yg digigit Wolbachia, biar ngerasain rasanya after Jabvexx",0,0,0,0,in,2403876858,1749398680149577807,milenialexpired,"semoga az keluarganya  duluan yg digigit wolbachia, biar ngerasain rasanya after jabvexx"
710,Unverified,"kan menolak. waktu lalu sdh ores confrence bersama komjenpol dharma pongrekun, bu siti fadillah, dr tifa, dr kun. kami menolak nyamuk wolbachia. keselamatan rakyat adlah hukum tertinggi✊🇲🇨🔥",https://twitter.com/elizabethlisa76/status/1749005766508609848,Sun Jan 21 09:47:24 +0000 2024,1749005766508609848,"@martosaeban @Ryo59749723 Kan menolak. Waktu lalu sdh ores confrence bersama Komjenpol Dharma Pongrekun, Bu Siti Fadillah, Dr Tifa, Dr Kun. Kami MENOLAK NYAMUK WOLBACHIA. KESELAMATAN RAKYAT ADLAH HUKUM TERTINGGI✊🇲🇨🔥",0,0,0,1,in,1490323848889204740,1748666375915307206,elizabethlisa76,"kan menolak. waktu lalu sdh ores confrence bersama komjenpol dharma pongrekun, bu siti fadillah, dr tifa, dr kun. kami menolak nyamuk wolbachia. keselamatan rakyat adlah hukum tertinggi✊🇲🇨🔥"
711,Fake,"40 juta telur nyamuk wolbachia siap diproduksi kemenkes, eks menkes siti fadilah: kok tega sama bangsa sendiri.  lepaskan saja di rumah menkes.  https://t.co/3mlhdmebbj",https://twitter.com/jari_droid/status/1748865843809882160,Sun Jan 21 00:31:24 +0000 2024,1748865843809882160,"40 Juta Telur Nyamuk Wolbachia Siap Diproduksi Kemenkes, Eks Menkes Siti Fadilah: Kok Tega Sama Bangsa Sendiri.  Lepaskan saja di rumah menkes.  https://t.co/3MLhdmeBBj",0,0,1,0,in,1486631613932834819,1748865843809882160,jari_droid,"40 juta telur nyamuk wolbachia siap diproduksi kemenkes, eks menkes siti fadilah: kok tega sama bangsa sendiri.  lepaskan saja di rumah menkes.  https://t.co/3mlhdmebbj"
712,Unverified,"nyamuk wolbachia akan diproduksi kemenkes 40 juta telur per minggu, apakah berbahaya untuk manusia?   simak penjelasannya berikut 👇 https://t.co/4viswtutud",https://twitter.com/iklaharmoa/status/1748680425353179596,Sat Jan 20 12:14:36 +0000 2024,1748680425353179596,"Nyamuk Wolbachia Akan Diproduksi Kemenkes 40 Juta Telur Per Minggu, Apakah Berbahaya untuk Manusia?   Simak penjelasannya berikut 👇 https://t.co/4VisWTuTUd",0,0,0,0,in,1580433783915880448,1748680425353179596,iklaharmoa,"nyamuk wolbachia akan diproduksi kemenkes 40 juta telur per minggu, apakah berbahaya untuk manusia?   simak penjelasannya berikut 👇 https://t.co/4viswtutud"
713,Unverified,"relawan yang digigit nyamuk wolbachia, masih sehat sampai sekarang https://t.co/innvxcyyou",https://twitter.com/liputan6dotcom/status/1748242927900557498,Fri Jan 19 07:16:09 +0000 2024,1748242927900557498,"Relawan yang Digigit Nyamuk Wolbachia, Masih Sehat Sampai Sekarang https://t.co/iNnvXcYyOU #Health",0,1,0,2,in,47596019,1748242927900557498,liputan6dotcom,"relawan yang digigit nyamuk wolbachia, masih sehat sampai sekarang https://t.co/innvxcyyou"
714,Unverified,penyebaran nyamuk wolbachia ke alam liar telah menjadi program dunia untuk menurunkan penyakit demam berdarah. bagaimana jika menggigit manusia? aman?  via   https://t.co/f4tmnfajsw,https://twitter.com/detikcom/status/1748204889895997715,Fri Jan 19 04:45:00 +0000 2024,1748204889895997715,Penyebaran nyamuk Wolbachia ke alam liar telah menjadi program dunia untuk menurunkan penyakit demam berdarah. Bagaimana jika menggigit manusia? Aman?  Via @detik_edu  https://t.co/F4tMNfAjSW,0,0,0,6,in,69183155,1748204889895997715,detikcom,penyebaran nyamuk wolbachia ke alam liar telah menjadi program dunia untuk menurunkan penyakit demam berdarah. bagaimana jika menggigit manusia? aman?  via   https://t.co/f4tmnfajsw
715,Unverified,"kata pendiri microsoft,vaksin covid-19,dan nyamuk wolbachia https://t.co/d5fv7gdvwy",https://twitter.com/hidranamex/status/1748151984904188226,Fri Jan 19 01:14:46 +0000 2024,1748151984904188226,"Kata pendiri Microsoft,vaksin covid-19,dan nyamuk wolbachia https://t.co/d5FV7gdvwy",0,0,0,0,in,1534907323407208448,1748151984904188226,hidranamex,"kata pendiri microsoft,vaksin covid-19,dan nyamuk wolbachia https://t.co/d5fv7gdvwy"
716,Unverified,ini kata yahudi yang kembangkan nyamuk wolbachia https://t.co/2k4xxssjkr,https://twitter.com/hidranamex/status/1748045892769202345,Thu Jan 18 18:13:12 +0000 2024,1748045892769202345,Ini kata yahudi yang kembangkan nyamuk wolbachia https://t.co/2k4xxssjkr,0,0,1,0,in,1534907323407208448,1748045892769202345,hidranamex,ini kata yahudi yang kembangkan nyamuk wolbachia https://t.co/2k4xxssjkr
717,Fact,"kemenkes siap bangun pabrik telur nyamuk wolbachia, produksi 40 juta telur per minggu https://t.co/uposxgpz9e",https://twitter.com/SINDOnews/status/1748042570134126758,Thu Jan 18 18:00:00 +0000 2024,1748042570134126758,"Kemenkes Siap Bangun Pabrik Telur Nyamuk Wolbachia, Produksi 40 Juta Telur Per Minggu https://t.co/upoSXgPZ9E",0,1,0,0,in,231355136,1748042570134126758,SINDOnews,"kemenkes siap bangun pabrik telur nyamuk wolbachia, produksi 40 juta telur per minggu https://t.co/uposxgpz9e"
718,Unverified,penyebaran nyamuk wolbachia ke alam liar telah menjadi program dunia untuk menurunkan penyakit demam berdarah. bagaimana jika menggigit manusia? aman?  via  https://t.co/e7asput8jr,https://twitter.com/detikHealth/status/1748027421561954351,Thu Jan 18 16:59:48 +0000 2024,1748027421561954351,Penyebaran nyamuk Wolbachia ke alam liar telah menjadi program dunia untuk menurunkan penyakit demam berdarah. Bagaimana jika menggigit manusia? Aman?  Via @detik_edu https://t.co/E7aSpUt8jr,0,0,0,2,in,104446991,1748027421561954351,detikHealth,penyebaran nyamuk wolbachia ke alam liar telah menjadi program dunia untuk menurunkan penyakit demam berdarah. bagaimana jika menggigit manusia? aman?  via  https://t.co/e7asput8jr
